년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,서울특별시,강남구,일반용,49577,1621367093,72.32
201701-201706,서울특별시,강남구,합계,33216,2241938509,
201701-201706,서울특별시,강동구,일반용,19833,347478481,47.84
201701-201706,서울특별시,강동구,합계,21398,726273964,
201701-201706,서울특별시,강북구,일반용,16041,202525074,45.45
201701-201706,서울특별시,강북구,합계,22664,445582684,
201701-201706,서울특별시,강서구,일반용,23409,502045360,48.0
201701-201706,서울특별시,강서구,합계,33244,1045961216,
201701-201706,서울특별시,관악구,일반용,24616,370736220,45.26
201701-201706,서울특별시,관악구,합계,41672,819201317,
201701-201706,서울특별시,광진구,일반용,20834,308682496,39.48
201701-201706,서울특별시,광진구,합계,27333,781883779,
201701-201706,서울특별시,구로구,일반용,17926,417704418,45.55
201701-201706,서울특별시,구로구,합계,21563,916974904,
201701-201706,서울특별시,금천구,일반용,13125,474253405,60.56
201701-201706,서울특별시,금천구,합계,16127,783126057,
201701-201706,서울특별시,노원구,일반용,14823,296954946,40.38
201701-201706,서울특별시,노원구,합계,18210,735449499,
201701-201706,서울특별시,도봉구,일반용,12120,171534494,39.26
201701-201706,서울특별시,도봉구,합계,16325,436943184,
201701-201706,서울특별시,동대문구,일반용,24075,317960457,46.07
201701-201706,서울특별시,동대문구,합계,24763,690231673,
201701-201706,서울특별시,동작구,일반용,16621,289065403,47.27
201701-201706,서울특별시,동작구,합계,25896,611498850,
201701-201706,서울특별시,마포구,일반용,28616,597219465,60.81
201701-201706,서울특별시,마포구,합계,24627,982075473,
201701-201706,서울특별시,서대문구,일반용,16179,276023369,46.31
201701-201706,서울특별시,서대문구,합계,19609,595971477,
201701-201706,서울특별시,서초구,일반용,30177,1022533533,61.13
201701-201706,서울특별시,서초구,합계,21314,1672704651,
201701-201706,서울특별시,성동구,일반용,15641,335032847,35.58
201701-201706,서울특별시,성동구,합계,16091,941688223,
201701-201706,서울특별시,성북구,일반용,21074,265073167,37.62
201701-201706,서울특별시,성북구,합계,25136,704621079,
201701-201706,서울특별시,송파구,일반용,28210,724302015,56.44
201701-201706,서울특별시,송파구,합계,28970,1283352523,
201701-201706,서울특별시,양천구,일반용,16647,415148424,54.23
201701-201706,서울특별시,양천구,합계,20667,765534995,
201701-201706,서울특별시,영등포구,일반용,24036,820163119,65.38
201701-201706,서울특별시,영등포구,합계,22534,1254377676,
201701-201706,서울특별시,용산구,일반용,16908,374893283,57.07
201701-201706,서울특별시,용산구,합계,17606,656900522,
201701-201706,서울특별시,은평구,일반용,20468,254765314,38.61
201701-201706,서울특별시,은평구,합계,31858,659927880,
201701-201706,서울특별시,종로구,일반용,25299,608744436,71.6
201701-201706,서울특별시,종로구,합계,15424,850157808,
201701-201706,서울특별시,중구,일반용,24450,935973569,77.95
201701-201706,서울특별시,중구,합계,12786,1200686694,
201701-201706,서울특별시,중랑구,일반용,19447,226230479,42.22
201701-201706,서울특별시,중랑구,합계,27467,535861007,
