년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,인천광역시,강화군,일반용,7354,87155094,30.08
201701-201706,인천광역시,강화군,합계,12182,289702482,
201701-201706,인천광역시,계양구,일반용,12627,220601858,34.32
201701-201706,인천광역시,계양구,합계,16500,642696315,
201701-201706,인천광역시,남구,일반용,20903,295066359,27.09
201701-201706,인천광역시,남구,합계,31869,1089255656,
201701-201706,인천광역시,남동구,일반용,22271,431887991,21.26
201701-201706,인천광역시,남동구,합계,24934,2031025647,
201701-201706,인천광역시,동구,일반용,3718,55958250,2.83
201701-201706,인천광역시,동구,합계,3987,1980700294,
201701-201706,인천광역시,부평구,일반용,22282,376932015,31.41
201701-201706,인천광역시,부평구,합계,27541,1200001518,
201701-201706,인천광역시,서구,일반용,21200,451253088,16.62
201701-201706,인천광역시,서구,합계,25186,2715015718,
201701-201706,인천광역시,연수구,일반용,8437,309030402,30.0
201701-201706,인천광역시,연수구,합계,9490,1030123030,
201701-201706,인천광역시,옹진군,일반용,3830,50949755,46.29
201701-201706,인천광역시,옹진군,합계,3772,110073721,
201701-201706,인천광역시,중구,일반용,10401,472676528,46.23
201701-201706,인천광역시,중구,합계,8590,1022464708,
