년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201201-201206,경상남도,거제시,일반용,14668,205784061,20.08
201201-201206,경상남도,거제시,합계,16431,1024819696,
201201-201206,경상남도,거창군,일반용,4495,49789529,23.93
201201-201206,경상남도,거창군,합계,8140,208027988,
201201-201206,경상남도,고성군,일반용,4133,46423186,15.25
201201-201206,경상남도,고성군,합계,7730,304481508,
201201-201206,경상남도,김해시,일반용,25491,404859970,15.64
201201-201206,경상남도,김해시,합계,27999,2587920681,
201201-201206,경상남도,남해군,일반용,4188,43473921,32.77
201201-201206,경상남도,남해군,합계,7596,132674600,
201201-201206,경상남도,밀양시,일반용,8118,81875314,15.57
201201-201206,경상남도,밀양시,합계,14474,525727404,
201201-201206,경상남도,사천시,일반용,8427,103908498,16.55
201201-201206,경상남도,사천시,합계,11161,627955605,
201201-201206,경상남도,산청군,일반용,2997,26978715,20.44
201201-201206,경상남도,산청군,합계,5938,132016270,
201201-201206,경상남도,양산시,일반용,14205,236392729,14.32
201201-201206,경상남도,양산시,합계,14462,1651337721,
201201-201206,경상남도,의령군,일반용,2119,19819042,9.79
201201-201206,경상남도,의령군,합계,4966,202339385,
201201-201206,경상남도,진주시,일반용,22093,297440753,23.86
201201-201206,경상남도,진주시,합계,28417,1246680751,
201201-201206,경상남도,창녕군,일반용,4945,59896490,17.52
201201-201206,경상남도,창녕군,합계,8982,341901541,
201201-201206,경상남도,창원시,일반용,52657,922561731,16.09
201201-201206,경상남도,창원시,합계,72410,5733943623,
201201-201206,경상남도,통영시,일반용,9574,140038940,22.25
201201-201206,경상남도,통영시,합계,12402,629272161,
201201-201206,경상남도,하동군,일반용,3792,37211079,22.76
201201-201206,경상남도,하동군,합계,7692,163506372,
201201-201206,경상남도,함안군,일반용,4583,52683521,4.49
201201-201206,경상남도,함안군,합계,7755,1173180172,
201201-201206,경상남도,함양군,일반용,3203,30118516,17.13
201201-201206,경상남도,함양군,합계,6085,175785257,
201201-201206,경상남도,합천군,일반용,3550,37312577,21.1
201201-201206,경상남도,합천군,합계,7421,176829450,
