년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,부산광역시,강서구,일반용,7308,120283132,7.34
201401-201406,부산광역시,강서구,합계,7006,1639097963,
201401-201406,부산광역시,금정구,일반용,15050,181913638,33.7
201401-201406,부산광역시,금정구,합계,17301,539822332,
201401-201406,부산광역시,기장군,일반용,6893,135813745,26.73
201401-201406,부산광역시,기장군,합계,7566,508010130,
201401-201406,부산광역시,남구,일반용,11821,169405862,24.92
201401-201406,부산광역시,남구,합계,17152,679721606,
201401-201406,부산광역시,동구,일반용,7591,140821362,53.8
201401-201406,부산광역시,동구,합계,8942,261725621,
201401-201406,부산광역시,동래구,일반용,15479,203848234,44.23
201401-201406,부산광역시,동래구,합계,15883,460864612,
201401-201406,부산광역시,부산진구,일반용,22594,386616353,47.17
201401-201406,부산광역시,부산진구,합계,23796,819664832,
201401-201406,부산광역시,북구,일반용,10478,164971835,37.88
201401-201406,부산광역시,북구,합계,12524,435484409,
201401-201406,부산광역시,사상구,일반용,13361,204711725,21.5
201401-201406,부산광역시,사상구,합계,13169,952305585,
201401-201406,부산광역시,사하구,일반용,14190,193348124,13.3
201401-201406,부산광역시,사하구,합계,18666,1454020190,
201401-201406,부산광역시,서구,일반용,6663,99941608,36.48
201401-201406,부산광역시,서구,합계,10369,273936623,
201401-201406,부산광역시,수영구,일반용,9982,136807561,49.08
201401-201406,부산광역시,수영구,합계,11693,278726340,
201401-201406,부산광역시,연제구,일반용,10683,182440732,48.04
201401-201406,부산광역시,연제구,합계,11998,379741810,
201401-201406,부산광역시,영도구,일반용,5918,66874038,27.59
201401-201406,부산광역시,영도구,합계,9821,242380602,
201401-201406,부산광역시,중구,일반용,9055,159960933,77.17
201401-201406,부산광역시,중구,합계,6053,207292208,
201401-201406,부산광역시,해운대구,일반용,13489,403469418,45.2
201401-201406,부산광역시,해운대구,합계,15271,892662426,
