년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202101-202106,대구광역시,남구,일반용,12079,152451895,51.98
202101-202106,대구광역시,남구,합계,16514,293267499,
202101-202106,대구광역시,달서구,일반용,28836,425899258,22.18
202101-202106,대구광역시,달서구,합계,28761,1920044302,
202101-202106,대구광역시,달성군,일반용,13690,188908255,9.95
202101-202106,대구광역시,달성군,합계,13362,1898086884,
202101-202106,대구광역시,동구,일반용,21825,370335121,49.97
202101-202106,대구광역시,동구,합계,24758,741062773,
202101-202106,대구광역시,북구,일반용,26234,384901524,33.67
202101-202106,대구광역시,북구,합계,24837,1143072257,
202101-202106,대구광역시,서구,일반용,13586,144698339,31.4
202101-202106,대구광역시,서구,합계,17079,460769995,
202101-202106,대구광역시,수성구,일반용,24450,351220716,42.95
202101-202106,대구광역시,수성구,합계,21074,817778857,
202101-202106,대구광역시,중구,일반용,14582,239723189,72.32
202101-202106,대구광역시,중구,합계,8465,331483251,
