년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201801-201806,서울특별시,강남구,일반용,49614,1660719139,73.01
201801-201806,서울특별시,강남구,합계,32917,2274797760,
201801-201806,서울특별시,강동구,일반용,19758,363304062,48.84
201801-201806,서울특별시,강동구,합계,21783,743858684,
201801-201806,서울특별시,강북구,일반용,16177,210246334,45.45
201801-201806,서울특별시,강북구,합계,24558,462548820,
201801-201806,서울특별시,강서구,일반용,23633,645849383,53.31
201801-201806,서울특별시,강서구,합계,33659,1211503137,
201801-201806,서울특별시,관악구,일반용,24655,386905883,45.64
201801-201806,서울특별시,관악구,합계,43311,847792831,
201801-201806,서울특별시,광진구,일반용,20844,318833876,39.55
201801-201806,서울특별시,광진구,합계,27799,806092575,
201801-201806,서울특별시,구로구,일반용,17994,428885847,45.83
201801-201806,서울특별시,구로구,합계,22077,935821080,
201801-201806,서울특별시,금천구,일반용,13140,489051494,61.1
201801-201806,서울특별시,금천구,합계,16662,800397975,
201801-201806,서울특별시,노원구,일반용,14702,307492668,40.97
201801-201806,서울특별시,노원구,합계,18187,750598720,
201801-201806,서울특별시,도봉구,일반용,12205,177000821,39.7
201801-201806,서울특별시,도봉구,합계,16658,445855949,
201801-201806,서울특별시,동대문구,일반용,23767,325073698,45.48
201801-201806,서울특별시,동대문구,합계,25147,714744798,
201801-201806,서울특별시,동작구,일반용,16599,298799325,47.62
201801-201806,서울특별시,동작구,합계,26469,627429454,
201801-201806,서울특별시,마포구,일반용,29263,629036277,60.98
201801-201806,서울특별시,마포구,합계,24823,1031561298,
201801-201806,서울특별시,서대문구,일반용,16098,285930118,46.65
201801-201806,서울특별시,서대문구,합계,19691,612924387,
201801-201806,서울특별시,서초구,일반용,30390,1019478781,63.11
201801-201806,서울특별시,서초구,합계,21647,1615282953,
201801-201806,서울특별시,성동구,일반용,15894,354210309,33.04
201801-201806,서울특별시,성동구,합계,16333,1072042298,
201801-201806,서울특별시,성북구,일반용,20995,276605806,38.25
201801-201806,서울특별시,성북구,합계,25225,723216890,
201801-201806,서울특별시,송파구,일반용,28162,755081383,56.43
201801-201806,서울특별시,송파구,합계,29321,1338016859,
201801-201806,서울특별시,양천구,일반용,16595,464920289,56.47
201801-201806,서울특별시,양천구,합계,20683,823363035,
201801-201806,서울특별시,영등포구,일반용,23740,852702482,65.63
201801-201806,서울특별시,영등포구,합계,22965,1299243266,
201801-201806,서울특별시,용산구,일반용,17097,403906340,58.15
201801-201806,서울특별시,용산구,합계,17761,694624385,
201801-201806,서울특별시,은평구,일반용,20330,266353908,38.62
201801-201806,서울특별시,은평구,합계,31993,689699849,
201801-201806,서울특별시,종로구,일반용,25423,621089083,71.47
201801-201806,서울특별시,종로구,합계,15632,868989424,
201801-201806,서울특별시,중구,일반용,24202,945403327,77.51
201801-201806,서울특별시,중구,합계,12862,1219646298,
201801-201806,서울특별시,중랑구,일반용,19542,234967704,42.57
201801-201806,서울특별시,중랑구,합계,27932,551967215,
