년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,대전광역시,대덕구,일반용,12005,162075369,11.57
201401-201406,대전광역시,대덕구,합계,12756,1400965533,
201401-201406,대전광역시,동구,일반용,13964,185747456,40.33
201401-201406,대전광역시,동구,합계,17959,460570469,
201401-201406,대전광역시,서구,일반용,19684,471540520,52.97
201401-201406,대전광역시,서구,합계,24413,890148313,
201401-201406,대전광역시,유성구,일반용,13532,496218050,37.93
201401-201406,대전광역시,유성구,합계,14571,1308366356,
201401-201406,대전광역시,중구,일반용,15561,249884889,50.69
201401-201406,대전광역시,중구,합계,16280,492935670,
