년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201407-201412,경기도,가평군,일반용,9105,126843876,45.73
201407-201412,경기도,가평군,합계,9753,277384067,
201407-201412,경기도,고양시,일반용,38499,936653952,44.13
201407-201412,경기도,고양시,합계,35607,2122706480,
201407-201412,경기도,과천시,일반용,2211,113854952,58.24
201407-201412,경기도,과천시,합계,2372,195484396,
201407-201412,경기도,광명시,일반용,10955,212999614,37.0
201407-201412,경기도,광명시,합계,13264,575688269,
201407-201412,경기도,광주시,일반용,22548,263204906,24.85
201407-201412,경기도,광주시,합계,24177,1059320648,
201407-201412,경기도,구리시,일반용,9785,175462716,48.53
201407-201412,경기도,구리시,합계,8252,361572321,
201407-201412,경기도,군포시,일반용,8526,190778155,26.65
201407-201412,경기도,군포시,합계,9720,715793655,
201407-201412,경기도,김포시,일반용,17640,266020771,18.38
201407-201412,경기도,김포시,합계,16066,1447585748,
201407-201412,경기도,남양주시,일반용,31022,398309675,30.66
201407-201412,경기도,남양주시,합계,27197,1299226662,
201407-201412,경기도,동두천시,일반용,5962,114855177,35.18
201407-201412,경기도,동두천시,합계,6308,326439938,
201407-201412,경기도,부천시,일반용,34372,637054052,31.07
201407-201412,경기도,부천시,합계,44201,2050064764,
201407-201412,경기도,성남시,일반용,32846,1186991808,49.73
201407-201412,경기도,성남시,합계,45445,2386862561,
201407-201412,경기도,수원시,일반용,49383,1306421811,50.85
201407-201412,경기도,수원시,합계,56689,2569062148,
201407-201412,경기도,시흥시,일반용,21619,332449082,16.56
201407-201412,경기도,시흥시,합계,23770,2007755006,
201407-201412,경기도,안산시,일반용,28412,554857967,13.4
201407-201412,경기도,안산시,합계,47266,4141407833,
201407-201412,경기도,안성시,일반용,13492,205016878,16.27
201407-201412,경기도,안성시,합계,19236,1260165473,
201407-201412,경기도,안양시,일반용,24085,555297011,44.97
201407-201412,경기도,안양시,합계,23595,1234762922,
201407-201412,경기도,양주시,일반용,12815,195543370,20.06
201407-201412,경기도,양주시,합계,12831,974867779,
201407-201412,경기도,양평군,일반용,11080,114570762,29.39
201407-201412,경기도,양평군,합계,16190,389803673,
201407-201412,경기도,여주시,일반용,8929,141826510,23.67
201407-201412,경기도,여주시,합계,13008,599241820,
201407-201412,경기도,연천군,일반용,4942,63381687,27.25
201407-201412,경기도,연천군,합계,6884,232628907,
201407-201412,경기도,오산시,일반용,9601,162462876,27.04
201407-201412,경기도,오산시,합계,9580,600920585,
201407-201412,경기도,용인시,일반용,34980,991491843,23.12
201407-201412,경기도,용인시,합계,34791,4287970974,
201407-201412,경기도,의왕시,일반용,5449,127953541,39.42
201407-201412,경기도,의왕시,합계,5711,324586663,
201407-201412,경기도,의정부시,일반용,19937,339486941,44.06
201407-201412,경기도,의정부시,합계,18010,770487324,
201407-201412,경기도,이천시,일반용,14475,269674740,12.37
201407-201412,경기도,이천시,합계,18653,2180115952,
201407-201412,경기도,파주시,일반용,24161,401571590,10.41
201407-201412,경기도,파주시,합계,23554,3855862521,
201407-201412,경기도,평택시,일반용,31151,547116803,15.33
201407-201412,경기도,평택시,합계,32917,3567997239,
201407-201412,경기도,포천시,일반용,17202,215102660,18.58
201407-201412,경기도,포천시,합계,17567,1157994461,
201407-201412,경기도,하남시,일반용,12233,163667131,31.08
201407-201412,경기도,하남시,합계,7637,526629823,
201407-201412,경기도,화성시,일반용,33022,722470190,10.06
201407-201412,경기도,화성시,합계,33157,7184071063,
