년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202107-202112,전라남도,강진군,일반용,3291,34531488,16.92
202107-202112,전라남도,강진군,합계,7250,204131195,
202107-202112,전라남도,고흥군,일반용,5904,56625274,21.63
202107-202112,전라남도,고흥군,합계,14645,261840021,
202107-202112,전라남도,곡성군,일반용,2386,25473494,11.87
202107-202112,전라남도,곡성군,합계,6414,214681194,
202107-202112,전라남도,광양시,일반용,11708,148498186,6.81
202107-202112,전라남도,광양시,합계,13879,2180811841,
202107-202112,전라남도,구례군,일반용,2700,31054339,34.45
202107-202112,전라남도,구례군,합계,5524,90134289,
202107-202112,전라남도,나주시,일반용,8333,160627140,22.74
202107-202112,전라남도,나주시,합계,15620,706371833,
202107-202112,전라남도,담양군,일반용,4292,62781413,23.53
202107-202112,전라남도,담양군,합계,8715,266758885,
202107-202112,전라남도,목포시,일반용,19635,261546017,48.35
202107-202112,전라남도,목포시,합계,16615,540907126,
202107-202112,전라남도,무안군,일반용,6536,95200604,24.93
202107-202112,전라남도,무안군,합계,11947,381840528,
202107-202112,전라남도,보성군,일반용,3834,39465677,24.2
202107-202112,전라남도,보성군,합계,9157,163061535,
202107-202112,전라남도,순천시,일반용,21485,291940908,26.22
202107-202112,전라남도,순천시,합계,25474,1113498609,
202107-202112,전라남도,신안군,일반용,3979,35910021,20.28
202107-202112,전라남도,신안군,합계,9082,177086985,
202107-202112,전라남도,여수시,일반용,24346,342346509,4.44
202107-202112,전라남도,여수시,합계,27597,7718218696,
202107-202112,전라남도,영광군,일반용,5032,54289960,13.98
202107-202112,전라남도,영광군,합계,9682,388300628,
202107-202112,전라남도,영암군,일반용,4671,65835783,10.43
202107-202112,전라남도,영암군,합계,10244,631507151,
202107-202112,전라남도,완도군,일반용,5706,53389957,9.51
202107-202112,전라남도,완도군,합계,8669,561606970,
202107-202112,전라남도,장성군,일반용,3810,56095387,17.17
202107-202112,전라남도,장성군,합계,7223,326681713,
202107-202112,전라남도,장흥군,일반용,3503,36612777,19.53
202107-202112,전라남도,장흥군,합계,7910,187453868,
202107-202112,전라남도,진도군,일반용,3099,34194002,19.12
202107-202112,전라남도,진도군,합계,7111,178832873,
202107-202112,전라남도,함평군,일반용,2526,28157731,13.04
202107-202112,전라남도,함평군,합계,7053,215971928,
202107-202112,전라남도,해남군,일반용,6520,71251872,19.72
202107-202112,전라남도,해남군,합계,14520,361382394,
202107-202112,전라남도,화순군,일반용,4850,77766591,29.07
202107-202112,전라남도,화순군,합계,9466,267541616,
