년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,경기도,가평군,일반용,8871,133484683,40.83
201401-201406,경기도,가평군,합계,9560,326967366,
201401-201406,경기도,고양시,일반용,38156,927433569,41.96
201401-201406,경기도,고양시,합계,35232,2210426987,
201401-201406,경기도,과천시,일반용,2181,116655806,59.41
201401-201406,경기도,과천시,합계,2343,196346746,
201401-201406,경기도,광명시,일반용,10845,204322023,35.58
201401-201406,경기도,광명시,합계,13176,574274049,
201401-201406,경기도,광주시,일반용,22215,268194316,23.37
201401-201406,경기도,광주시,합계,23512,1147813086,
201401-201406,경기도,구리시,일반용,9792,168866205,47.02
201401-201406,경기도,구리시,합계,8204,359111099,
201401-201406,경기도,군포시,일반용,8408,174018594,24.0
201401-201406,경기도,군포시,합계,9586,725091698,
201401-201406,경기도,김포시,일반용,17121,262525358,17.21
201401-201406,경기도,김포시,합계,15726,1525683205,
201401-201406,경기도,남양주시,일반용,30487,408370073,29.72
201401-201406,경기도,남양주시,합계,26772,1374125733,
201401-201406,경기도,동두천시,일반용,5925,117957424,36.3
201401-201406,경기도,동두천시,합계,6253,324987367,
201401-201406,경기도,부천시,일반용,34414,622604931,30.27
201401-201406,경기도,부천시,합계,43893,2056703781,
201401-201406,경기도,성남시,일반용,32717,1113280646,48.59
201401-201406,경기도,성남시,합계,45283,2291005915,
201401-201406,경기도,수원시,일반용,48777,1242387752,49.68
201401-201406,경기도,수원시,합계,56058,2500669644,
201401-201406,경기도,시흥시,일반용,21529,334503596,15.99
201401-201406,경기도,시흥시,합계,23488,2091950298,
201401-201406,경기도,안산시,일반용,28268,553485002,13.35
201401-201406,경기도,안산시,합계,46791,4144412275,
201401-201406,경기도,안성시,일반용,13362,209610589,15.82
201401-201406,경기도,안성시,합계,18988,1325158869,
201401-201406,경기도,안양시,일반용,24053,537251844,43.62
201401-201406,경기도,안양시,합계,23412,1231661201,
201401-201406,경기도,양주시,일반용,12723,201688094,19.19
201401-201406,경기도,양주시,합계,12691,1051257046,
201401-201406,경기도,양평군,일반용,10806,121553526,24.73
201401-201406,경기도,양평군,합계,15826,491430507,
201401-201406,경기도,여주시,일반용,8813,140987274,21.08
201401-201406,경기도,여주시,합계,12811,668882993,
201401-201406,경기도,연천군,일반용,4916,66142268,24.27
201401-201406,경기도,연천군,합계,6798,272533054,
201401-201406,경기도,오산시,일반용,9476,162424920,26.81
201401-201406,경기도,오산시,합계,9415,605875830,
201401-201406,경기도,용인시,일반용,34405,985004983,22.84
201401-201406,경기도,용인시,합계,34102,4312457578,
201401-201406,경기도,의왕시,일반용,5422,128853271,38.4
201401-201406,경기도,의왕시,합계,5669,335583843,
201401-201406,경기도,의정부시,일반용,19763,331841279,42.89
201401-201406,경기도,의정부시,합계,17740,773707087,
201401-201406,경기도,이천시,일반용,14290,269337021,12.56
201401-201406,경기도,이천시,합계,17942,2144628182,
201401-201406,경기도,파주시,일반용,24039,405790864,10.57
201401-201406,경기도,파주시,합계,23250,3839747280,
201401-201406,경기도,평택시,일반용,30519,542355596,14.84
201401-201406,경기도,평택시,합계,32166,3654702625,
201401-201406,경기도,포천시,일반용,17065,225931352,17.01
201401-201406,경기도,포천시,합계,17303,1328178175,
201401-201406,경기도,하남시,일반용,12101,162154818,30.57
201401-201406,경기도,하남시,합계,7571,530438765,
201401-201406,경기도,화성시,일반용,32125,721975627,10.2
201401-201406,경기도,화성시,합계,32186,7080432494,
