년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,충청남도,계룡시,일반용,1689,57685541,48.98
201701-201706,충청남도,계룡시,합계,1279,117782593,
201701-201706,충청남도,공주시,일반용,9529,127405792,23.06
201701-201706,충청남도,공주시,합계,14667,552447379,
201701-201706,충청남도,금산군,일반용,5114,53859692,10.76
201701-201706,충청남도,금산군,합계,8630,500466638,
201701-201706,충청남도,논산시,일반용,10159,124443984,18.01
201701-201706,충청남도,논산시,합계,16603,691106129,
201701-201706,충청남도,당진시,일반용,13387,163609254,2.73
201701-201706,충청남도,당진시,합계,20221,5996844712,
201701-201706,충청남도,보령시,일반용,10308,132667431,20.46
201701-201706,충청남도,보령시,합계,14044,648295145,
201701-201706,충청남도,부여군,일반용,4911,55499449,17.04
201701-201706,충청남도,부여군,합계,11798,325636994,
201701-201706,충청남도,서산시,일반용,13149,200361503,5.55
201701-201706,충청남도,서산시,합계,18459,3607975467,
201701-201706,충청남도,서천군,일반용,4870,59370844,9.45
201701-201706,충청남도,서천군,합계,8810,628448880,
201701-201706,충청남도,아산시,일반용,19800,290523833,4.5
201701-201706,충청남도,아산시,합계,23851,6458195808,
201701-201706,충청남도,연기군,일반용,1,6779,100.0
201701-201706,충청남도,연기군,합계,0,6779,
201701-201706,충청남도,예산군,일반용,7080,84027221,14.84
201701-201706,충청남도,예산군,합계,12335,566178471,
201701-201706,충청남도,천안시,일반용,38547,648825833,17.06
201701-201706,충청남도,천안시,합계,43945,3804104074,
201701-201706,충청남도,청양군,일반용,2724,26165989,16.06
201701-201706,충청남도,청양군,합계,6464,162970142,
201701-201706,충청남도,태안군,일반용,8836,96645652,23.89
201701-201706,충청남도,태안군,합계,10520,404513523,
201701-201706,충청남도,홍성군,일반용,7622,97081474,21.82
201701-201706,충청남도,홍성군,합계,12496,444897767,
