년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201707-201712,전라남도,강진군,일반용,3003,31132765,19.53
201707-201712,전라남도,강진군,합계,6681,159449274,
201707-201712,전라남도,고흥군,일반용,5477,50532511,22.93
201707-201712,전라남도,고흥군,합계,13513,220341036,
201707-201712,전라남도,곡성군,일반용,2113,22469775,10.86
201707-201712,전라남도,곡성군,합계,5773,206822373,
201707-201712,전라남도,광양시,일반용,10821,133951177,4.9
201707-201712,전라남도,광양시,합계,12994,2735257617,
201707-201712,전라남도,구례군,일반용,2544,31032084,36.06
201707-201712,전라남도,구례군,합계,5078,86067876,
201707-201712,전라남도,나주시,일반용,7016,136529477,22.65
201707-201712,전라남도,나주시,합계,12954,602851853,
201707-201712,전라남도,담양군,일반용,3706,54616162,22.39
201707-201712,전라남도,담양군,합계,7582,243924160,
201707-201712,전라남도,목포시,일반용,18838,251276557,50.45
201707-201712,전라남도,목포시,합계,16072,498106903,
201707-201712,전라남도,무안군,일반용,5566,83038877,25.86
201707-201712,전라남도,무안군,합계,10871,321150985,
201707-201712,전라남도,보성군,일반용,3579,36670928,24.75
201707-201712,전라남도,보성군,합계,8633,148137513,
201707-201712,전라남도,순천시,일반용,19850,270780199,27.95
201707-201712,전라남도,순천시,합계,23721,968674630,
201707-201712,전라남도,신안군,일반용,3490,30475049,20.9
201707-201712,전라남도,신안군,합계,8456,145834249,
201707-201712,전라남도,여수시,일반용,22306,292902966,3.81
201707-201712,전라남도,여수시,합계,25760,7687908136,
201707-201712,전라남도,영광군,일반용,4744,50670571,12.12
201707-201712,전라남도,영광군,합계,8176,418056600,
201707-201712,전라남도,영암군,일반용,4188,55422644,10.48
201707-201712,전라남도,영암군,합계,9360,528753736,
201707-201712,전라남도,완도군,일반용,5354,48809729,9.9
201707-201712,전라남도,완도군,합계,8075,493262906,
201707-201712,전라남도,장성군,일반용,3314,44336519,14.42
201707-201712,전라남도,장성군,합계,6521,307552910,
201707-201712,전라남도,장흥군,일반용,3344,37917185,22.81
201707-201712,전라남도,장흥군,합계,6649,166253493,
201707-201712,전라남도,진도군,일반용,2841,25627554,16.82
201707-201712,전라남도,진도군,합계,6389,152345655,
201707-201712,전라남도,함평군,일반용,2293,25523434,13.76
201707-201712,전라남도,함평군,합계,6246,185494068,
201707-201712,전라남도,해남군,일반용,5999,68410544,20.76
201707-201712,전라남도,해남군,합계,13548,329563680,
201707-201712,전라남도,화순군,일반용,4324,71807742,29.35
201707-201712,전라남도,화순군,합계,8267,244631983,
