년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201907-201912,경기도,가평군,일반용,10648,163006010,51.5
201907-201912,경기도,가평군,합계,11275,316541736,
201907-201912,경기도,고양시,일반용,41917,1026385885,44.14
201907-201912,경기도,고양시,합계,39938,2325137882,
201907-201912,경기도,과천시,일반용,2407,114643941,59.06
201907-201912,경기도,과천시,합계,2604,194122416,
201907-201912,경기도,광명시,일반용,11247,214033170,37.45
201907-201912,경기도,광명시,합계,12477,571463000,
201907-201912,경기도,광주시,일반용,26759,347709862,27.24
201907-201912,경기도,광주시,합계,31709,1276385877,
201907-201912,경기도,구리시,일반용,10741,199687669,47.98
201907-201912,경기도,구리시,합계,9114,416202746,
201907-201912,경기도,군포시,일반용,9322,223304429,29.78
201907-201912,경기도,군포시,합계,10648,749930446,
201907-201912,경기도,김포시,일반용,23601,446816279,23.61
201907-201912,경기도,김포시,합계,21305,1892245283,
201907-201912,경기도,남양주시,일반용,38459,515885704,32.98
201907-201912,경기도,남양주시,합계,32290,1564097150,
201907-201912,경기도,동두천시,일반용,6299,118508922,34.96
201907-201912,경기도,동두천시,합계,7108,338943867,
201907-201912,경기도,부천시,일반용,36926,700484151,32.45
201907-201912,경기도,부천시,합계,47936,2158546642,
201907-201912,경기도,성남시,일반용,33735,1397193184,52.16
201907-201912,경기도,성남시,합계,44712,2678640512,
201907-201912,경기도,수원시,일반용,54119,1511490686,51.75
201907-201912,경기도,수원시,합계,61520,2920969491,
201907-201912,경기도,시흥시,일반용,24432,423053607,18.68
201907-201912,경기도,시흥시,합계,26986,2264940645,
201907-201912,경기도,안산시,일반용,29742,593161733,14.24
201907-201912,경기도,안산시,합계,48963,4165094359,
201907-201912,경기도,안성시,일반용,15843,261316812,17.06
201907-201912,경기도,안성시,합계,22039,1531651185,
201907-201912,경기도,안양시,일반용,23877,651868135,48.52
201907-201912,경기도,안양시,합계,23046,1343471849,
201907-201912,경기도,양주시,일반용,14700,253995367,24.04
201907-201912,경기도,양주시,합계,14751,1056675515,
201907-201912,경기도,양평군,일반용,12967,139571095,32.19
201907-201912,경기도,양평군,합계,19890,433553022,
201907-201912,경기도,여주시,일반용,10283,171457026,25.26
201907-201912,경기도,여주시,합계,15699,678894312,
201907-201912,경기도,연천군,일반용,5062,74087257,26.72
201907-201912,경기도,연천군,합계,7646,277254738,
201907-201912,경기도,오산시,일반용,11522,203018051,29.71
201907-201912,경기도,오산시,합계,12041,683403836,
201907-201912,경기도,용인시,일반용,42342,1276722649,25.01
201907-201912,경기도,용인시,합계,41948,5104934347,
201907-201912,경기도,의왕시,일반용,6109,176466030,45.96
201907-201912,경기도,의왕시,합계,6217,383990672,
201907-201912,경기도,의정부시,일반용,21724,370830359,43.22
201907-201912,경기도,의정부시,합계,19913,857957480,
201907-201912,경기도,이천시,일반용,17296,363120421,9.9
201907-201912,경기도,이천시,합계,22540,3668530515,
201907-201912,경기도,파주시,일반용,28409,526524342,11.49
201907-201912,경기도,파주시,합계,28823,4582832523,
201907-201912,경기도,평택시,일반용,39096,804722698,13.91
201907-201912,경기도,평택시,합계,40931,5784278914,
201907-201912,경기도,포천시,일반용,18222,242508944,19.04
201907-201912,경기도,포천시,합계,20225,1273647335,
201907-201912,경기도,하남시,일반용,14514,296694040,36.17
201907-201912,경기도,하남시,합계,9282,820294153,
201907-201912,경기도,화성시,일반용,44706,1141661371,12.09
201907-201912,경기도,화성시,합계,44837,9443895252,
