년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201201-201206,대구광역시,남구,일반용,11620,154340761,47.87
201201-201206,대구광역시,남구,합계,15370,322390794,
201201-201206,대구광역시,달서구,일반용,25879,412259189,19.39
201201-201206,대구광역시,달서구,합계,23976,2126476191,
201201-201206,대구광역시,달성군,일반용,8550,120830861,8.03
201201-201206,대구광역시,달성군,합계,9010,1503998582,
201201-201206,대구광역시,동구,일반용,18552,280429646,43.96
201201-201206,대구광역시,동구,합계,20957,637891701,
201201-201206,대구광역시,북구,일반용,23089,382939453,31.7
201201-201206,대구광역시,북구,합계,22894,1207929911,
201201-201206,대구광역시,서구,일반용,14004,161961686,27.83
201201-201206,대구광역시,서구,합계,17072,581996962,
201201-201206,대구광역시,수성구,일반용,21525,365322413,44.71
201201-201206,대구광역시,수성구,합계,20055,817112274,
201201-201206,대구광역시,중구,일반용,14820,276697078,74.42
201201-201206,대구광역시,중구,합계,8566,371826500,
