년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201207-201212,강원도,강릉시,일반용,16404,219546030,25.64
201207-201212,강원도,강릉시,합계,19483,856344881,
201207-201212,강원도,고성군,일반용,3184,54364623,42.36
201207-201212,강원도,고성군,합계,4225,128327245,
201207-201212,강원도,동해시,일반용,6207,91488928,5.98
201207-201212,강원도,동해시,합계,7454,1529969231,
201207-201212,강원도,삼척시,일반용,5300,68547028,11.9
201207-201212,강원도,삼척시,합계,7839,576140998,
201207-201212,강원도,속초시,일반용,6980,111913149,51.8
201207-201212,강원도,속초시,합계,6080,216040807,
201207-201212,강원도,양구군,일반용,2137,34655242,37.91
201207-201212,강원도,양구군,합계,3272,91408919,
201207-201212,강원도,양양군,일반용,3663,57972681,44.08
201207-201212,강원도,양양군,합계,4389,131518554,
201207-201212,강원도,영월군,일반용,3566,35904856,7.12
201207-201212,강원도,영월군,합계,5925,504063488,
201207-201212,강원도,원주시,일반용,21151,320471248,30.94
201207-201212,강원도,원주시,합계,21998,1035781534,
201207-201212,강원도,인제군,일반용,3860,60078381,42.75
201207-201212,강원도,인제군,합계,4961,140548082,
201207-201212,강원도,정선군,일반용,4506,95680917,31.7
201207-201212,강원도,정선군,합계,5782,301858311,
201207-201212,강원도,철원군,일반용,4411,67997076,32.9
201207-201212,강원도,철원군,합계,6437,206684486,
201207-201212,강원도,춘천시,일반용,18528,286437317,40.41
201207-201212,강원도,춘천시,합계,20866,708776541,
201207-201212,강원도,태백시,일반용,3898,44242412,26.71
201207-201212,강원도,태백시,합계,4549,165651791,
201207-201212,강원도,평창군,일반용,5235,102745743,41.28
201207-201212,강원도,평창군,합계,7329,248899132,
201207-201212,강원도,홍천군,일반용,6953,110181416,35.46
201207-201212,강원도,홍천군,합계,9988,310697933,
201207-201212,강원도,화천군,일반용,2743,49333724,46.67
201207-201212,강원도,화천군,합계,3443,105714871,
201207-201212,강원도,횡성군,일반용,4129,53664717,23.09
201207-201212,강원도,횡성군,합계,7237,232461605,
