년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202107-202112,대구광역시,남구,일반용,12047,163387101,53.61
202107-202112,대구광역시,남구,합계,16419,304763459,
202107-202112,대구광역시,달서구,일반용,28971,454463659,23.12
202107-202112,대구광역시,달서구,합계,28763,1965814493,
202107-202112,대구광역시,달성군,일반용,14025,198513344,10.23
202107-202112,대구광역시,달성군,합계,13573,1939690095,
202107-202112,대구광역시,동구,일반용,22038,394089244,50.99
202107-202112,대구광역시,동구,합계,24694,772840333,
202107-202112,대구광역시,북구,일반용,26403,410029207,34.85
202107-202112,대구광역시,북구,합계,24894,1176702005,
202107-202112,대구광역시,서구,일반용,13561,149878650,31.85
202107-202112,대구광역시,서구,합계,17018,470570486,
202107-202112,대구광역시,수성구,일반용,24785,370218931,43.18
202107-202112,대구광역시,수성구,합계,21031,857472485,
202107-202112,대구광역시,중구,일반용,14431,249339334,71.13
202107-202112,대구광역시,중구,합계,8370,350529677,
