년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202001-202006,충청북도,괴산군,일반용,3612,50191010,18.8
202001-202006,충청북도,괴산군,합계,8027,266911912,
202001-202006,충청북도,단양군,일반용,3615,38386489,4.46
202001-202006,충청북도,단양군,합계,5910,860291874,
202001-202006,충청북도,보은군,일반용,3100,37849860,19.4
202001-202006,충청북도,보은군,합계,7203,195132048,
202001-202006,충청북도,영동군,일반용,4117,43216085,19.35
202001-202006,충청북도,영동군,합계,10158,223364878,
202001-202006,충청북도,옥천군,일반용,4306,51869999,16.47
202001-202006,충청북도,옥천군,합계,9000,314889837,
202001-202006,충청북도,음성군,일반용,9525,132843321,8.81
202001-202006,충청북도,음성군,합계,14230,1507811618,
202001-202006,충청북도,제천시,일반용,12495,137238495,17.79
202001-202006,충청북도,제천시,합계,16221,771525953,
202001-202006,충청북도,증평군,일반용,3143,39024733,13.21
202001-202006,충청북도,증평군,합계,4222,295424140,
202001-202006,충청북도,진천군,일반용,7171,115318203,8.7
202001-202006,충청북도,진천군,합계,10266,1325654137,
202001-202006,충청북도,청주시,일반용,55832,857819991,13.59
202001-202006,충청북도,청주시,합계,71066,6311824363,
202001-202006,충청북도,충주시,일반용,17727,246446150,19.43
202001-202006,충청북도,충주시,합계,26910,1268079049,
