년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201901-201906,대전광역시,대덕구,일반용,12055,182398741,13.32
201901-201906,대전광역시,대덕구,합계,13864,1369440960,
201901-201906,대전광역시,동구,일반용,14374,194917035,41.97
201901-201906,대전광역시,동구,합계,20303,464415661,
201901-201906,대전광역시,서구,일반용,21243,506725397,54.74
201901-201906,대전광역시,서구,합계,28347,925648889,
201901-201906,대전광역시,유성구,일반용,16440,590243342,41.99
201901-201906,대전광역시,유성구,합계,18057,1405666758,
201901-201906,대전광역시,중구,일반용,15710,256945527,52.78
201901-201906,대전광역시,중구,합계,17256,486812515,
