년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201607-201612,대구광역시,남구,일반용,12002,156902162,52.71
201607-201612,대구광역시,남구,합계,16907,297651541,
201607-201612,대구광역시,달서구,일반용,27525,431062188,20.88
201607-201612,대구광역시,달서구,합계,28279,2064246559,
201607-201612,대구광역시,달성군,일반용,11088,149492989,8.67
201607-201612,대구광역시,달성군,합계,11681,1724363950,
201607-201612,대구광역시,동구,일반용,20731,332245156,48.34
201607-201612,대구광역시,동구,합계,23260,687285865,
201607-201612,대구광역시,북구,일반용,24965,389653547,33.19
201607-201612,대구광역시,북구,합계,24437,1173952078,
201607-201612,대구광역시,서구,일반용,14254,156890416,28.51
201607-201612,대구광역시,서구,합계,17892,550395151,
201607-201612,대구광역시,수성구,일반용,22849,363404739,44.85
201607-201612,대구광역시,수성구,합계,21267,810196028,
201607-201612,대구광역시,중구,일반용,15188,271729843,73.37
201607-201612,대구광역시,중구,합계,8872,370370425,
