년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,경상남도,거제시,일반용,16262,221764401,20.81
201401-201406,경상남도,거제시,합계,18166,1065701597,
201401-201406,경상남도,거창군,일반용,4922,49750035,23.08
201401-201406,경상남도,거창군,합계,8641,215579946,
201401-201406,경상남도,고성군,일반용,4518,47037529,14.54
201401-201406,경상남도,고성군,합계,8157,323581092,
201401-201406,경상남도,김해시,일반용,27639,414688192,16.16
201401-201406,경상남도,김해시,합계,30621,2565744228,
201401-201406,경상남도,남해군,일반용,4649,45979881,35.2
201401-201406,경상남도,남해군,합계,7890,130628483,
201401-201406,경상남도,밀양시,일반용,8794,84108629,14.28
201401-201406,경상남도,밀양시,합계,15345,589127265,
201401-201406,경상남도,사천시,일반용,8902,104030776,16.27
201401-201406,경상남도,사천시,합계,11594,639546811,
201401-201406,경상남도,산청군,일반용,3475,29131918,20.6
201401-201406,경상남도,산청군,합계,6436,141396892,
201401-201406,경상남도,양산시,일반용,15626,235085104,13.84
201401-201406,경상남도,양산시,합계,16713,1699153352,
201401-201406,경상남도,의령군,일반용,2478,21778884,10.57
201401-201406,경상남도,의령군,합계,5308,206010950,
201401-201406,경상남도,진주시,일반용,23411,289354705,22.04
201401-201406,경상남도,진주시,합계,29689,1312842769,
201401-201406,경상남도,창녕군,일반용,5320,59232611,13.82
201401-201406,경상남도,창녕군,합계,9456,428660672,
201401-201406,경상남도,창원시,일반용,55033,924600903,16.73
201401-201406,경상남도,창원시,합계,74939,5526761968,
201401-201406,경상남도,통영시,일반용,10289,136919450,26.65
201401-201406,경상남도,통영시,합계,12877,513713871,
201401-201406,경상남도,하동군,일반용,4164,40583776,25.05
201401-201406,경상남도,하동군,합계,8169,162031496,
201401-201406,경상남도,함안군,일반용,5225,55327222,4.18
201401-201406,경상남도,함안군,합계,8313,1324584067,
201401-201406,경상남도,함양군,일반용,3524,29420510,24.05
201401-201406,경상남도,함양군,합계,6429,122320590,
201401-201406,경상남도,합천군,일반용,3988,37291351,20.21
201401-201406,경상남도,합천군,합계,7865,184563203,
