년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201707-201712,경상남도,거제시,일반용,17687,250362160,23.36
201707-201712,경상남도,거제시,합계,20783,1071627812,
201707-201712,경상남도,거창군,일반용,4960,49950513,23.03
201707-201712,경상남도,거창군,합계,9538,216899555,
201707-201712,경상남도,고성군,일반용,4492,49947725,19.67
201707-201712,경상남도,고성군,합계,8966,253978569,
201707-201712,경상남도,김해시,일반용,29640,507112949,19.27
201707-201712,경상남도,김해시,합계,33632,2631541879,
201707-201712,경상남도,남해군,일반용,4643,48805335,37.04
201707-201712,경상남도,남해군,합계,8354,131755166,
201707-201712,경상남도,밀양시,일반용,9050,101604136,18.8
201707-201712,경상남도,밀양시,합계,16750,540386651,
201707-201712,경상남도,사천시,일반용,9345,121704736,18.15
201707-201712,경상남도,사천시,합계,12781,670375598,
201707-201712,경상남도,산청군,일반용,3389,32756975,20.46
201707-201712,경상남도,산청군,합계,7165,160117745,
201707-201712,경상남도,양산시,일반용,18323,306671052,16.49
201707-201712,경상남도,양산시,합계,19929,1859755793,
201707-201712,경상남도,의령군,일반용,2306,22367713,11.27
201707-201712,경상남도,의령군,합계,5843,198504868,
201707-201712,경상남도,진주시,일반용,25047,352670977,28.15
201707-201712,경상남도,진주시,합계,32159,1252782545,
201707-201712,경상남도,창녕군,일반용,5393,65610865,13.94
201707-201712,경상남도,창녕군,합계,10357,470710273,
201707-201712,경상남도,창원시,일반용,56250,1052323909,19.56
201707-201712,경상남도,창원시,합계,76183,5379530571,
201707-201712,경상남도,통영시,일반용,11157,158449160,34.6
201707-201712,경상남도,통영시,합계,13658,458003022,
201707-201712,경상남도,하동군,일반용,4165,39887135,23.6
201707-201712,경상남도,하동군,합계,9108,169038107,
201707-201712,경상남도,함안군,일반용,5230,63381437,4.82
201707-201712,경상남도,함안군,합계,9062,1315481487,
201707-201712,경상남도,함양군,일반용,3546,31088872,23.68
201707-201712,경상남도,함양군,합계,7039,131288169,
201707-201712,경상남도,합천군,일반용,3833,38206635,20.73
201707-201712,경상남도,합천군,합계,8884,184332155,
