년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201901-201906,경상북도,경산시,일반용,17268,236213491,16.95
201901-201906,경상북도,경산시,합계,26429,1394000313,
201901-201906,경상북도,경주시,일반용,25118,334602494,16.98
201901-201906,경상북도,경주시,합계,34017,1970450115,
201901-201906,경상북도,고령군,일반용,3107,32571825,4.91
201901-201906,경상북도,고령군,합계,5539,663365707,
201901-201906,경상북도,구미시,일반용,27279,362976458,7.65
201901-201906,경상북도,구미시,합계,34558,4747455804,
201901-201906,경상북도,군위군,일반용,2082,29379278,17.48
201901-201906,경상북도,군위군,합계,5188,168049365,
201901-201906,경상북도,김천시,일반용,10149,140858996,12.0
201901-201906,경상북도,김천시,합계,18399,1174017693,
201901-201906,경상북도,문경시,일반용,6395,79832059,26.22
201901-201906,경상북도,문경시,합계,10953,304468160,
201901-201906,경상북도,봉화군,일반용,2801,26612696,2.83
201901-201906,경상북도,봉화군,합계,7342,941440963,
201901-201906,경상북도,상주시,일반용,7659,85203275,22.3
201901-201906,경상북도,상주시,합계,17302,382114542,
201901-201906,경상북도,성주군,일반용,4215,47624945,8.89
201901-201906,경상북도,성주군,합계,9153,535826077,
201901-201906,경상북도,안동시,일반용,13492,190822138,32.96
201901-201906,경상북도,안동시,합계,21631,578909134,
201901-201906,경상북도,영덕군,일반용,5168,61432619,40.92
201901-201906,경상북도,영덕군,합계,7125,150136217,
201901-201906,경상북도,영양군,일반용,1508,15412900,25.22
201901-201906,경상북도,영양군,합계,4219,61123790,
201901-201906,경상북도,영주시,일반용,9574,106093005,12.8
201901-201906,경상북도,영주시,합계,14300,828975323,
201901-201906,경상북도,영천시,일반용,8170,102557750,13.04
201901-201906,경상북도,영천시,합계,15207,786424901,
201901-201906,경상북도,예천군,일반용,3714,46444071,25.66
201901-201906,경상북도,예천군,합계,9829,180977869,
201901-201906,경상북도,울릉군,일반용,1845,19867360,62.6
201901-201906,경상북도,울릉군,합계,1390,31739119,
201901-201906,경상북도,울진군,일반용,5458,81268623,21.07
201901-201906,경상북도,울진군,합계,9190,385713506,
201901-201906,경상북도,의성군,일반용,4104,44976229,20.87
201901-201906,경상북도,의성군,합계,11834,215457170,
201901-201906,경상북도,청도군,일반용,3779,46471619,19.07
201901-201906,경상북도,청도군,합계,9900,243631594,
201901-201906,경상북도,청송군,일반용,2668,32532745,31.48
201901-201906,경상북도,청송군,합계,6498,103344336,
201901-201906,경상북도,칠곡군,일반용,10694,149155727,14.83
201901-201906,경상북도,칠곡군,합계,14174,1005736632,
201901-201906,경상북도,포항시,일반용,39247,499485587,8.64
201901-201906,경상북도,포항시,합계,44706,5780079853,
