년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,전라북도,고창군,일반용,4285,47091153,18.23
201401-201406,전라북도,고창군,합계,9198,258293246,
201401-201406,전라북도,군산시,일반용,19031,279252136,6.39
201401-201406,전라북도,군산시,합계,21488,4369413521,
201401-201406,전라북도,김제시,일반용,6023,71010392,16.26
201401-201406,전라북도,김제시,합계,11670,436613073,
201401-201406,전라북도,남원시,일반용,6944,74406583,26.26
201401-201406,전라북도,남원시,합계,11921,283358280,
201401-201406,전라북도,무주군,일반용,2525,42124673,40.69
201401-201406,전라북도,무주군,합계,4150,103535177,
201401-201406,전라북도,부안군,일반용,5332,60421369,26.73
201401-201406,전라북도,부안군,합계,8143,226040007,
201401-201406,전라북도,순창군,일반용,2123,19111401,16.77
201401-201406,전라북도,순창군,합계,4859,113990103,
201401-201406,전라북도,완주군,일반용,6173,70640529,9.2
201401-201406,전라북도,완주군,합계,9772,768204513,
201401-201406,전라북도,익산시,일반용,19941,236987533,14.24
201401-201406,전라북도,익산시,합계,26817,1664123806,
201401-201406,전라북도,임실군,일반용,2198,25794545,18.34
201401-201406,전라북도,임실군,합계,5063,140631290,
201401-201406,전라북도,장수군,일반용,1534,16333059,15.98
201401-201406,전라북도,장수군,합계,3934,102203904,
201401-201406,전라북도,전주시,일반용,41984,578142239,26.78
201401-201406,전라북도,전주시,합계,41199,2159106567,
201401-201406,전라북도,정읍시,일반용,8705,86143011,13.08
201401-201406,전라북도,정읍시,합계,14926,658829458,
201401-201406,전라북도,진안군,일반용,1931,19360251,21.16
201401-201406,전라북도,진안군,합계,4461,91511308,
