년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201901-201906,경기도,가평군,일반용,10388,171000339,47.44
201901-201906,경기도,가평군,합계,11096,360462889,
201901-201906,경기도,고양시,일반용,41342,981895338,42.6
201901-201906,경기도,고양시,합계,39689,2304698639,
201901-201906,경기도,과천시,일반용,2384,118440714,61.65
201901-201906,경기도,과천시,합계,2592,192121433,
201901-201906,경기도,광명시,일반용,11292,205545651,36.89
201901-201906,경기도,광명시,합계,12901,557223807,
201901-201906,경기도,광주시,일반용,26366,350886555,26.06
201901-201906,경기도,광주시,합계,31236,1346296952,
201901-201906,경기도,구리시,일반용,10654,193432531,48.2
201901-201906,경기도,구리시,합계,9046,401333189,
201901-201906,경기도,군포시,일반용,9265,215184807,29.2
201901-201906,경기도,군포시,합계,10572,736868036,
201901-201906,경기도,김포시,일반용,22966,422678804,21.51
201901-201906,경기도,김포시,합계,20872,1964668046,
201901-201906,경기도,남양주시,일반용,37745,526262442,32.56
201901-201906,경기도,남양주시,합계,31765,1616161266,
201901-201906,경기도,동두천시,일반용,6267,118642498,34.38
201901-201906,경기도,동두천시,합계,7021,345119459,
201901-201906,경기도,부천시,일반용,36731,665461503,32.06
201901-201906,경기도,부천시,합계,47703,2075358355,
201901-201906,경기도,성남시,일반용,33610,1303152357,52.11
201901-201906,경기도,성남시,합계,44608,2500735870,
201901-201906,경기도,수원시,일반용,53929,1420683703,51.47
201901-201906,경기도,수원시,합계,61757,2760293386,
201901-201906,경기도,시흥시,일반용,24073,413382468,18.33
201901-201906,경기도,시흥시,합계,26715,2254951198,
201901-201906,경기도,안산시,일반용,29487,585888622,14.29
201901-201906,경기도,안산시,합계,48991,4101080552,
201901-201906,경기도,안성시,일반용,15496,261490204,16.62
201901-201906,경기도,안성시,합계,21690,1573227474,
201901-201906,경기도,안양시,일반용,23954,608887414,47.86
201901-201906,경기도,안양시,합계,22985,1272123983,
201901-201906,경기도,양주시,일반용,14411,258591023,22.76
201901-201906,경기도,양주시,합계,14509,1136060503,
201901-201906,경기도,양평군,일반용,12882,154085657,28.97
201901-201906,경기도,양평군,합계,19580,531790868,
201901-201906,경기도,여주시,일반용,10150,172754761,23.13
201901-201906,경기도,여주시,합계,15473,746907004,
201901-201906,경기도,연천군,일반용,5026,77020825,25.02
201901-201906,경기도,연천군,합계,7573,307831696,
201901-201906,경기도,오산시,일반용,11407,194844783,29.43
201901-201906,경기도,오산시,합계,11905,662008769,
201901-201906,경기도,용인시,일반용,41499,1237852352,25.05
201901-201906,경기도,용인시,합계,41309,4942190539,
201901-201906,경기도,의왕시,일반용,6009,173515616,45.65
201901-201906,경기도,의왕시,합계,6166,380112097,
201901-201906,경기도,의정부시,일반용,21695,368468552,43.64
201901-201906,경기도,의정부시,합계,19807,844382458,
201901-201906,경기도,이천시,일반용,16906,356312070,9.96
201901-201906,경기도,이천시,합계,22104,3576787350,
201901-201906,경기도,파주시,일반용,28041,517151568,11.05
201901-201906,경기도,파주시,합계,28351,4679519658,
201901-201906,경기도,평택시,일반용,38275,770089179,13.89
201901-201906,경기도,평택시,합계,40165,5544947950,
201901-201906,경기도,포천시,일반용,18006,256330942,17.65
201901-201906,경기도,포천시,합계,19882,1452118180,
201901-201906,경기도,하남시,일반용,14334,281023713,36.36
201901-201906,경기도,하남시,합계,9182,772906303,
201901-201906,경기도,화성시,일반용,43734,1101084158,11.81
201901-201906,경기도,화성시,합계,43895,9323491334,
