년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202101-202106,경상북도,경산시,일반용,18166,236777629,17.33
202101-202106,경상북도,경산시,합계,27123,1366655390,
202101-202106,경상북도,경주시,일반용,25776,327723398,15.84
202101-202106,경상북도,경주시,합계,34826,2068844091,
202101-202106,경상북도,고령군,일반용,3249,34701027,5.2
202101-202106,경상북도,고령군,합계,5829,667552121,
202101-202106,경상북도,구미시,일반용,27613,349860800,7.37
202101-202106,경상북도,구미시,합계,35015,4749127166,
202101-202106,경상북도,군위군,일반용,2285,28048537,16.56
202101-202106,경상북도,군위군,합계,5494,169423282,
202101-202106,경상북도,김천시,일반용,10515,143985647,12.07
202101-202106,경상북도,김천시,합계,19124,1192689690,
202101-202106,경상북도,문경시,일반용,6673,79001723,25.64
202101-202106,경상북도,문경시,합계,11406,308163711,
202101-202106,경상북도,봉화군,일반용,2993,28146397,2.86
202101-202106,경상북도,봉화군,합계,7696,984447026,
202101-202106,경상북도,상주시,일반용,8075,86157818,21.91
202101-202106,경상북도,상주시,합계,18069,393217996,
202101-202106,경상북도,성주군,일반용,4429,48157629,8.78
202101-202106,경상북도,성주군,합계,10222,548681388,
202101-202106,경상북도,안동시,일반용,13966,183763296,31.2
202101-202106,경상북도,안동시,합계,22339,589018877,
202101-202106,경상북도,영덕군,일반용,5310,62417696,41.22
202101-202106,경상북도,영덕군,합계,7307,151426088,
202101-202106,경상북도,영양군,일반용,1575,15753358,26.89
202101-202106,경상북도,영양군,합계,4339,58582870,
202101-202106,경상북도,영주시,일반용,9874,103770784,12.35
202101-202106,경상북도,영주시,합계,14898,840019442,
202101-202106,경상북도,영천시,일반용,8706,99048615,12.52
202101-202106,경상북도,영천시,합계,15865,790840291,
202101-202106,경상북도,예천군,일반용,3884,50924601,26.25
202101-202106,경상북도,예천군,합계,10294,194017032,
202101-202106,경상북도,울릉군,일반용,1911,19651500,60.03
202101-202106,경상북도,울릉군,합계,1427,32734864,
202101-202106,경상북도,울진군,일반용,5591,74872910,21.94
202101-202106,경상북도,울진군,합계,9521,341237047,
202101-202106,경상북도,의성군,일반용,4303,42846790,19.41
202101-202106,경상북도,의성군,합계,12797,220787070,
202101-202106,경상북도,청도군,일반용,3999,46845331,19.29
202101-202106,경상북도,청도군,합계,10293,242889302,
202101-202106,경상북도,청송군,일반용,2789,31439986,30.21
202101-202106,경상북도,청송군,합계,6774,104083126,
202101-202106,경상북도,칠곡군,일반용,10967,151501549,15.02
202101-202106,경상북도,칠곡군,합계,14522,1008841818,
202101-202106,경상북도,포항시,일반용,40487,503214592,10.07
202101-202106,경상북도,포항시,합계,46030,4996261353,
