년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201801-201806,대구광역시,남구,일반용,11971,155174685,51.46
201801-201806,대구광역시,남구,합계,17128,301540964,
201801-201806,대구광역시,달서구,일반용,28194,436578818,21.81
201801-201806,대구광역시,달서구,합계,28773,2001730577,
201801-201806,대구광역시,달성군,일반용,12216,192992526,10.38
201801-201806,대구광역시,달성군,합계,12341,1858667001,
201801-201806,대구광역시,동구,일반용,21223,373458173,50.43
201801-201806,대구광역시,동구,합계,24386,740581403,
201801-201806,대구광역시,북구,일반용,25206,392406859,33.23
201801-201806,대구광역시,북구,합계,24795,1180841820,
201801-201806,대구광역시,서구,일반용,14071,155548619,29.63
201801-201806,대구광역시,서구,합계,18069,524977809,
201801-201806,대구광역시,수성구,일반용,23320,365267748,44.52
201801-201806,대구광역시,수성구,합계,21468,820548473,
201801-201806,대구광역시,중구,일반용,15341,266365718,73.49
201801-201806,대구광역시,중구,합계,8824,362450520,
