년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202001-202006,경상남도,거제시,일반용,17465,220141061,21.41
202001-202006,경상남도,거제시,합계,20931,1028403821,
202001-202006,경상남도,거창군,일반용,5138,56204993,24.29
202001-202006,경상남도,거창군,합계,10065,231349898,
202001-202006,경상남도,고성군,일반용,4562,56739770,16.85
202001-202006,경상남도,고성군,합계,9443,336700584,
202001-202006,경상남도,김해시,일반용,30952,471402909,18.4
202001-202006,경상남도,김해시,합계,34678,2561475682,
202001-202006,경상남도,남해군,일반용,4940,50545791,37.87
202001-202006,경상남도,남해군,합계,8674,133472854,
202001-202006,경상남도,밀양시,일반용,9534,106423671,16.25
202001-202006,경상남도,밀양시,합계,17657,655098622,
202001-202006,경상남도,사천시,일반용,9709,121837997,18.19
202001-202006,경상남도,사천시,합계,13466,669772219,
202001-202006,경상남도,산청군,일반용,3647,34765857,19.71
202001-202006,경상남도,산청군,합계,8073,176374229,
202001-202006,경상남도,양산시,일반용,19115,309284434,17.51
202001-202006,경상남도,양산시,합계,20807,1765838762,
202001-202006,경상남도,의령군,일반용,2379,25981252,12.8
202001-202006,경상남도,의령군,합계,6140,202932532,
202001-202006,경상남도,진주시,일반용,25638,342542408,24.89
202001-202006,경상남도,진주시,합계,33618,1375992397,
202001-202006,경상남도,창녕군,일반용,5496,69195084,13.95
202001-202006,경상남도,창녕군,합계,10941,495890763,
202001-202006,경상남도,창원시,일반용,56728,969115936,19.24
202001-202006,경상남도,창원시,합계,76231,5038013248,
202001-202006,경상남도,통영시,일반용,11401,151101567,32.85
202001-202006,경상남도,통영시,합계,13971,460027537,
202001-202006,경상남도,하동군,일반용,4336,41243254,19.32
202001-202006,경상남도,하동군,합계,9519,213517340,
202001-202006,경상남도,함안군,일반용,5237,63791628,4.86
202001-202006,경상남도,함안군,합계,9439,1312016039,
202001-202006,경상남도,함양군,일반용,3684,33735790,24.33
202001-202006,경상남도,함양군,합계,7454,138630899,
202001-202006,경상남도,합천군,일반용,4027,46733755,22.68
202001-202006,경상남도,합천군,합계,9330,206058656,
