년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201707-201712,경상북도,경산시,일반용,16680,231109928,16.88
201707-201712,경상북도,경산시,합계,25789,1369053354,
201707-201712,경상북도,경주시,일반용,24407,338579320,17.07
201707-201712,경상북도,경주시,합계,33419,1983345282,
201707-201712,경상북도,고령군,일반용,3042,31067076,4.91
201707-201712,경상북도,고령군,합계,5334,633205406,
201707-201712,경상북도,구미시,일반용,26909,369005421,7.2
201707-201712,경상북도,구미시,합계,34170,5126189533,
201707-201712,경상북도,군위군,일반용,2018,28056394,17.57
201707-201712,경상북도,군위군,합계,5020,159661869,
201707-201712,경상북도,김천시,일반용,9995,139374438,11.81
201707-201712,경상북도,김천시,합계,17918,1179828476,
201707-201712,경상북도,문경시,일반용,6255,72431216,25.75
201707-201712,경상북도,문경시,합계,10619,281312464,
201707-201712,경상북도,봉화군,일반용,2763,24704546,2.6
201707-201712,경상북도,봉화군,합계,7176,951723641,
201707-201712,경상북도,상주시,일반용,7477,82072384,23.38
201707-201712,경상북도,상주시,합계,16833,350997790,
201707-201712,경상북도,성주군,일반용,4053,40847155,8.03
201707-201712,경상북도,성주군,합계,8760,508901627,
201707-201712,경상북도,안동시,일반용,13221,180769220,33.27
201707-201712,경상북도,안동시,합계,21201,543316831,
201707-201712,경상북도,영덕군,일반용,5063,59207440,41.24
201707-201712,경상북도,영덕군,합계,7013,143579203,
201707-201712,경상북도,영양군,일반용,1483,12833674,23.91
201707-201712,경상북도,영양군,합계,4145,53668327,
201707-201712,경상북도,영주시,일반용,9520,99323814,13.12
201707-201712,경상북도,영주시,합계,13937,756792584,
201707-201712,경상북도,영천시,일반용,7963,98455335,12.94
201707-201712,경상북도,영천시,합계,14784,760655266,
201707-201712,경상북도,예천군,일반용,3537,39206776,25.22
201707-201712,경상북도,예천군,합계,9511,155432985,
201707-201712,경상북도,울릉군,일반용,1719,18580688,61.82
201707-201712,경상북도,울릉군,합계,1331,30054234,
201707-201712,경상북도,울진군,일반용,5339,90196694,22.52
201707-201712,경상북도,울진군,합계,8916,400572999,
201707-201712,경상북도,의성군,일반용,4001,38279381,18.71
201707-201712,경상북도,의성군,합계,11730,204623237,
201707-201712,경상북도,청도군,일반용,3733,43913061,18.09
201707-201712,경상북도,청도군,합계,9568,242787660,
201707-201712,경상북도,청송군,일반용,2620,28290416,31.27
201707-201712,경상북도,청송군,합계,6395,90460464,
201707-201712,경상북도,칠곡군,일반용,10479,146896797,14.61
201707-201712,경상북도,칠곡군,합계,13866,1005340445,
201707-201712,경상북도,포항시,일반용,38637,511040331,8.51
201707-201712,경상북도,포항시,합계,43641,6007072465,
