년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201207-201212,대전광역시,대덕구,일반용,11723,164897598,11.63
201207-201212,대전광역시,대덕구,합계,12501,1417374019,
201207-201212,대전광역시,동구,일반용,13598,194231482,43.0
201207-201212,대전광역시,동구,합계,17667,451651270,
201207-201212,대전광역시,서구,일반용,19134,492983915,54.32
201207-201212,대전광역시,서구,합계,23820,907611185,
201207-201212,대전광역시,유성구,일반용,12769,497951753,39.96
201207-201212,대전광역시,유성구,합계,13807,1246039681,
201207-201212,대전광역시,중구,일반용,15189,271003776,53.26
201207-201212,대전광역시,중구,합계,15899,508801274,
