년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,경기도,가평군,일반용,9805,158296055,44.79
201701-201706,경기도,가평군,합계,10432,353380108,
201701-201706,경기도,고양시,일반용,40142,977606214,42.76
201701-201706,경기도,고양시,합계,38037,2286442393,
201701-201706,경기도,과천시,일반용,2298,123955292,63.02
201701-201706,경기도,과천시,합계,2501,196703019,
201701-201706,경기도,광명시,일반용,11256,203047963,36.28
201701-201706,경기도,광명시,합계,13445,559642889,
201701-201706,경기도,광주시,일반용,24964,315892741,24.75
201701-201706,경기도,광주시,합계,28492,1276269760,
201701-201706,경기도,구리시,일반용,10379,178299691,47.67
201701-201706,경기도,구리시,합계,8660,374061930,
201701-201706,경기도,군포시,일반용,8861,202606043,27.84
201701-201706,경기도,군포시,합계,10148,727748179,
201701-201706,경기도,김포시,일반용,19810,358362346,19.99
201701-201706,경기도,김포시,합계,18365,1792874101,
201701-201706,경기도,남양주시,일반용,34533,474724189,31.25
201701-201706,경기도,남양주시,합계,29587,1519130193,
201701-201706,경기도,동두천시,일반용,6098,113521080,33.85
201701-201706,경기도,동두천시,합계,6696,335321150,
201701-201706,경기도,부천시,일반용,35585,631944834,30.84
201701-201706,경기도,부천시,합계,46380,2048870211,
201701-201706,경기도,성남시,일반용,33989,1229055908,50.8
201701-201706,경기도,성남시,합계,45561,2419352789,
201701-201706,경기도,수원시,일반용,52622,1357886640,50.94
201701-201706,경기도,수원시,합계,60270,2665737245,
201701-201706,경기도,시흥시,일반용,22735,370446832,17.25
201701-201706,경기도,시흥시,합계,25297,2147654407,
201701-201706,경기도,안산시,일반용,28951,573841551,13.8
201701-201706,경기도,안산시,합계,48212,4157662993,
201701-201706,경기도,안성시,일반용,14403,237792136,16.14
201701-201706,경기도,안성시,합계,20405,1473646529,
201701-201706,경기도,안양시,일반용,24533,576655268,45.5
201701-201706,경기도,안양시,합계,23832,1267337315,
201701-201706,경기도,양주시,일반용,13365,201999067,18.62
201701-201706,경기도,양주시,합계,13589,1084565554,
201701-201706,경기도,양평군,일반용,12064,146631181,28.09
201701-201706,경기도,양평군,합계,18130,521933108,
201701-201706,경기도,여주시,일반용,9515,160204538,22.06
201701-201706,경기도,여주시,합계,14250,726135636,
201701-201706,경기도,연천군,일반용,4954,72821247,24.66
201701-201706,경기도,연천군,합계,7313,295357750,
201701-201706,경기도,오산시,일반용,10548,179973717,29.01
201701-201706,경기도,오산시,합계,10993,620455426,
201701-201706,경기도,용인시,일반용,37914,1120542499,23.99
201701-201706,경기도,용인시,합계,38458,4671287970,
201701-201706,경기도,의왕시,일반용,5753,156377831,43.85
201701-201706,경기도,의왕시,합계,5894,356654455,
201701-201706,경기도,의정부시,일반용,21227,361861599,44.49
201701-201706,경기도,의정부시,합계,19334,813395499,
201701-201706,경기도,이천시,일반용,15719,324753659,11.72
201701-201706,경기도,이천시,합계,20629,2771688848,
201701-201706,경기도,파주시,일반용,26004,478426184,11.02
201701-201706,경기도,파주시,합계,25862,4341646991,
201701-201706,경기도,평택시,일반용,35348,653267693,16.11
201701-201706,경기도,평택시,합계,36951,4056231209,
201701-201706,경기도,포천시,일반용,17483,246157731,17.54
201701-201706,경기도,포천시,합계,18786,1403805458,
201701-201706,경기도,하남시,일반용,13270,228246128,34.31
201701-201706,경기도,하남시,합계,8425,665305131,
201701-201706,경기도,화성시,일반용,38662,923098667,10.68
201701-201706,경기도,화성시,합계,38814,8646563818,
