년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201201-201206,충청북도,괴산군,일반용,2766,33344108,13.93
201201-201206,충청북도,괴산군,합계,6333,239360476,
201201-201206,충청북도,단양군,일반용,3022,32835887,4.12
201201-201206,충청북도,단양군,합계,4844,796234731,
201201-201206,충청북도,보은군,일반용,2626,29048670,19.01
201201-201206,충청북도,보은군,합계,5940,152819298,
201201-201206,충청북도,영동군,일반용,3570,38667595,17.64
201201-201206,충청북도,영동군,합계,7992,219149216,
201201-201206,충청북도,옥천군,일반용,3490,45476137,14.35
201201-201206,충청북도,옥천군,합계,7127,316813980,
201201-201206,충청북도,음성군,일반용,6860,91310813,7.7
201201-201206,충청북도,음성군,합계,10777,1186250881,
201201-201206,충청북도,제천시,일반용,10151,125705554,18.32
201201-201206,충청북도,제천시,합계,13457,686151450,
201201-201206,충청북도,증평군,일반용,2423,30111665,12.08
201201-201206,충청북도,증평군,합계,3249,249329108,
201201-201206,충청북도,진천군,일반용,4877,67788647,7.79
201201-201206,충청북도,진천군,합계,7142,869945367,
201201-201206,충청북도,청원군,일반용,8665,178582132,7.89
201201-201206,충청북도,청원군,합계,16514,2263884333,
201201-201206,충청북도,청주시,일반용,37047,552396253,19.25
201201-201206,충청북도,청주시,합계,45102,2870027621,
201201-201206,충청북도,충주시,일반용,14515,207456386,20.3
201201-201206,충청북도,충주시,합계,22307,1021713075,
