년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201201-201206,서울특별시,강남구,일반용,46869,1791817587,74.96
201201-201206,서울특별시,강남구,합계,32179,2390329318,
201201-201206,서울특별시,강동구,일반용,19381,365055847,46.87
201201-201206,서울특별시,강동구,합계,20506,778877667,
201201-201206,서울특별시,강북구,일반용,15504,221168481,45.87
201201-201206,서울특별시,강북구,합계,20670,482204577,
201201-201206,서울특별시,강서구,일반용,21605,505862532,49.08
201201-201206,서울특별시,강서구,합계,29168,1030779256,
201201-201206,서울특별시,관악구,일반용,24557,390416295,45.27
201201-201206,서울특별시,관악구,합계,35528,862331527,
201201-201206,서울특별시,광진구,일반용,19560,337861802,40.23
201201-201206,서울특별시,광진구,합계,24389,839899992,
201201-201206,서울특별시,구로구,일반용,16829,458056173,45.41
201201-201206,서울특별시,구로구,합계,19272,1008697049,
201201-201206,서울특별시,금천구,일반용,12576,453484072,57.27
201201-201206,서울특별시,금천구,합계,14038,791775336,
201201-201206,서울특별시,노원구,일반용,14237,322181344,40.92
201201-201206,서울특별시,노원구,합계,16007,787303011,
201201-201206,서울특별시,도봉구,일반용,11549,186294289,33.57
201201-201206,서울특별시,도봉구,합계,14104,554996413,
201201-201206,서울특별시,동대문구,일반용,23878,353566265,47.3
201201-201206,서울특별시,동대문구,합계,23513,747505077,
201201-201206,서울특별시,동작구,일반용,15826,299825653,47.22
201201-201206,서울특별시,동작구,합계,23620,634894485,
201201-201206,서울특별시,마포구,일반용,24825,555415751,58.62
201201-201206,서울특별시,마포구,합계,24201,947486693,
201201-201206,서울특별시,서대문구,일반용,15555,294829206,47.88
201201-201206,서울특별시,서대문구,합계,18927,615718793,
201201-201206,서울특별시,서초구,일반용,28388,1083777033,64.18
201201-201206,서울특별시,서초구,합계,19742,1688686817,
201201-201206,서울특별시,성동구,일반용,15158,307906404,33.14
201201-201206,서울특별시,성동구,합계,15697,929093106,
201201-201206,서울특별시,성북구,일반용,20607,286677980,37.37
201201-201206,서울특별시,성북구,합계,24511,767088077,
201201-201206,서울특별시,송파구,일반용,28197,689115942,53.67
201201-201206,서울특별시,송파구,합계,28327,1284092862,
201201-201206,서울특별시,양천구,일반용,16299,412252121,52.41
201201-201206,서울특별시,양천구,합계,18964,786660544,
201201-201206,서울특별시,영등포구,일반용,23733,865899754,65.01
201201-201206,서울특별시,영등포구,합계,19744,1332024501,
201201-201206,서울특별시,용산구,일반용,15233,404375280,58.08
201201-201206,서울특별시,용산구,합계,15478,696200518,
201201-201206,서울특별시,은평구,일반용,19469,248020341,37.26
201201-201206,서울특별시,은평구,합계,29211,665601290,
201201-201206,서울특별시,종로구,일반용,24539,624975762,71.22
201201-201206,서울특별시,종로구,합계,15042,877512584,
201201-201206,서울특별시,중구,일반용,24518,1041875814,78.19
201201-201206,서울특별시,중구,합계,12243,1332441956,
201201-201206,서울특별시,중랑구,일반용,18893,244398204,42.94
201201-201206,서울특별시,중랑구,합계,25363,569190336,
