년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202001-202006,충청남도,계룡시,일반용,1845,61053635,48.4
202001-202006,충청남도,계룡시,합계,1385,126134816,
202001-202006,충청남도,공주시,일반용,10081,133576977,23.22
202001-202006,충청남도,공주시,합계,15525,575221438,
202001-202006,충청남도,금산군,일반용,5321,53416237,11.05
202001-202006,충청남도,금산군,합계,10026,483443540,
202001-202006,충청남도,논산시,일반용,10648,127908329,18.05
202001-202006,충청남도,논산시,합계,17690,708744645,
202001-202006,충청남도,당진시,일반용,14195,172360796,3.01
202001-202006,충청남도,당진시,합계,21310,5733647345,
202001-202006,충청남도,보령시,일반용,10861,137548832,21.33
202001-202006,충청남도,보령시,합계,14869,644853250,
202001-202006,충청남도,부여군,일반용,5144,55153114,16.9
202001-202006,충청남도,부여군,합계,12831,326432748,
202001-202006,충청남도,서산시,일반용,14395,208681200,5.34
202001-202006,충청남도,서산시,합계,19964,3909833151,
202001-202006,충청남도,서천군,일반용,5150,60853960,10.5
202001-202006,충청남도,서천군,합계,9360,579512351,
202001-202006,충청남도,아산시,일반용,22160,303190575,4.4
202001-202006,충청남도,아산시,합계,26883,6885490031,
202001-202006,충청남도,예산군,일반용,7713,83989832,13.71
202001-202006,충청남도,예산군,합계,13188,612558820,
202001-202006,충청남도,천안시,일반용,41730,674986974,17.76
202001-202006,충청남도,천안시,합계,46905,3800180286,
202001-202006,충청남도,청양군,일반용,2958,26962966,15.73
202001-202006,충청남도,청양군,합계,6994,171385790,
202001-202006,충청남도,태안군,일반용,9159,97439159,26.0
202001-202006,충청남도,태안군,합계,11416,374803088,
202001-202006,충청남도,홍성군,일반용,7872,102773264,21.66
202001-202006,충청남도,홍성군,합계,13300,474517560,
