년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201501-201506,경상북도,경산시,일반용,15792,208345989,15.31
201501-201506,경상북도,경산시,합계,23986,1360738629,
201501-201506,경상북도,경주시,일반용,23410,314295184,14.94
201501-201506,경상북도,경주시,합계,30955,2103343262,
201501-201506,경상북도,고령군,일반용,2911,28210027,4.62
201501-201506,경상북도,고령군,합계,4913,610433077,
201501-201506,경상북도,구미시,일반용,26128,352475704,7.25
201501-201506,경상북도,구미시,합계,31875,4861566829,
201501-201506,경상북도,군위군,일반용,1985,26292605,16.1
201501-201506,경상북도,군위군,합계,4580,163291709,
201501-201506,경상북도,김천시,일반용,9413,116967626,11.51
201501-201506,경상북도,김천시,합계,16477,1016224632,
201501-201506,경상북도,문경시,일반용,6184,72978108,24.72
201501-201506,경상북도,문경시,합계,9914,295223151,
201501-201506,경상북도,봉화군,일반용,2855,24387171,2.58
201501-201506,경상북도,봉화군,합계,6641,945968767,
201501-201506,경상북도,상주시,일반용,7472,81152077,23.06
201501-201506,경상북도,상주시,합계,15873,351956940,
201501-201506,경상북도,성주군,일반용,3739,37554990,7.99
201501-201506,경상북도,성주군,합계,7996,470184078,
201501-201506,경상북도,안동시,일반용,12644,172459550,32.74
201501-201506,경상북도,안동시,합계,19404,526834613,
201501-201506,경상북도,영덕군,일반용,4879,54688569,37.71
201501-201506,경상북도,영덕군,합계,6611,145019815,
201501-201506,경상북도,영양군,일반용,1581,13722176,23.81
201501-201506,경상북도,영양군,합계,3886,57620766,
201501-201506,경상북도,영주시,일반용,9101,92191281,13.88
201501-201506,경상북도,영주시,합계,13035,664184882,
201501-201506,경상북도,영천시,일반용,7647,89470717,12.12
201501-201506,경상북도,영천시,합계,13796,738212593,
201501-201506,경상북도,예천군,일반용,3206,37960895,24.73
201501-201506,경상북도,예천군,합계,8868,153513518,
201501-201506,경상북도,울릉군,일반용,1574,16831697,61.3
201501-201506,경상북도,울릉군,합계,1263,27458449,
201501-201506,경상북도,울진군,일반용,5129,77652229,32.98
201501-201506,경상북도,울진군,합계,8206,235457770,
201501-201506,경상북도,의성군,일반용,4052,37445574,18.2
201501-201506,경상북도,의성군,합계,11074,205703230,
201501-201506,경상북도,청도군,일반용,3608,40055574,17.16
201501-201506,경상북도,청도군,합계,8858,233443680,
201501-201506,경상북도,청송군,일반용,2660,26438976,28.63
201501-201506,경상북도,청송군,합계,5939,92355914,
201501-201506,경상북도,칠곡군,일반용,9725,136025143,13.21
201501-201506,경상북도,칠곡군,합계,12674,1029940506,
201501-201506,경상북도,포항시,일반용,37552,468884586,6.95
201501-201506,경상북도,포항시,합계,41307,6742565074,
