년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,전라남도,강진군,일반용,3001,31193455,18.96
201701-201706,전라남도,강진군,합계,6594,164527530,
201701-201706,전라남도,고흥군,일반용,5467,50435529,18.89
201701-201706,전라남도,고흥군,합계,13403,267022423,
201701-201706,전라남도,곡성군,일반용,2110,23009191,10.9
201701-201706,전라남도,곡성군,합계,5689,211077605,
201701-201706,전라남도,광양시,일반용,10798,129247887,4.73
201701-201706,전라남도,광양시,합계,12867,2729716181,
201701-201706,전라남도,구례군,일반용,2537,32085763,36.1
201701-201706,전라남도,구례군,합계,5022,88880960,
201701-201706,전라남도,나주시,일반용,6866,125588008,21.97
201701-201706,전라남도,나주시,합계,12746,571593643,
201701-201706,전라남도,담양군,일반용,3679,50283532,19.55
201701-201706,전라남도,담양군,합계,7492,257241594,
201701-201706,전라남도,목포시,일반용,18907,243845327,49.91
201701-201706,전라남도,목포시,합계,15993,488602125,
201701-201706,전라남도,무안군,일반용,5457,82053351,27.36
201701-201706,전라남도,무안군,합계,10690,299860412,
201701-201706,전라남도,보성군,일반용,3593,37631837,25.73
201701-201706,전라남도,보성군,합계,8551,146272931,
201701-201706,전라남도,순천시,일반용,19663,256538361,26.98
201701-201706,전라남도,순천시,합계,23414,950900464,
201701-201706,전라남도,신안군,일반용,3483,32786785,24.21
201701-201706,전라남도,신안군,합계,8338,135435536,
201701-201706,전라남도,여수시,일반용,22128,277144757,3.71
201701-201706,전라남도,여수시,합계,25520,7474884746,
201701-201706,전라남도,영광군,일반용,4707,52238774,13.05
201701-201706,전라남도,영광군,합계,8063,400374902,
201701-201706,전라남도,영암군,일반용,4202,55501226,9.7
201701-201706,전라남도,영암군,합계,9243,572086751,
201701-201706,전라남도,완도군,일반용,5302,48804841,10.5
201701-201706,전라남도,완도군,합계,7987,464850796,
201701-201706,전라남도,장성군,일반용,3272,44708201,14.62
201701-201706,전라남도,장성군,합계,6402,305706572,
201701-201706,전라남도,장흥군,일반용,3317,37003583,20.6
201701-201706,전라남도,장흥군,합계,6554,179628737,
201701-201706,전라남도,진도군,일반용,2798,26634811,15.88
201701-201706,전라남도,진도군,합계,6269,167702069,
201701-201706,전라남도,함평군,일반용,2292,26112478,14.66
201701-201706,전라남도,함평군,합계,6175,178180990,
201701-201706,전라남도,해남군,일반용,5982,69189744,17.38
201701-201706,전라남도,해남군,합계,13412,398125004,
201701-201706,전라남도,화순군,일반용,4255,71196053,27.49
201701-201706,전라남도,화순군,합계,8115,258961894,
