년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202101-202106,인천광역시,강화군,일반용,8316,97608718,31.06
202101-202106,인천광역시,강화군,합계,14098,314281740,
202101-202106,인천광역시,계양구,일반용,12579,211164062,33.14
202101-202106,인천광역시,계양구,합계,16250,637180982,
202101-202106,인천광역시,남동구,일반용,23789,444094861,22.88
202101-202106,인천광역시,남동구,합계,26276,1940823892,
202101-202106,인천광역시,동구,일반용,3678,55494058,2.93
202101-202106,인천광역시,동구,합계,4330,1896850674,
202101-202106,인천광역시,미추홀구,일반용,21475,302339276,35.38
202101-202106,인천광역시,미추홀구,합계,32074,854516128,
202101-202106,인천광역시,부평구,일반용,21881,375076315,33.37
202101-202106,인천광역시,부평구,합계,26405,1123905020,
202101-202106,인천광역시,서구,일반용,24459,548654846,19.02
202101-202106,인천광역시,서구,합계,27655,2884801358,
202101-202106,인천광역시,연수구,일반용,9850,363311143,28.13
202101-202106,인천광역시,연수구,합계,10495,1291314888,
202101-202106,인천광역시,옹진군,일반용,4024,59215550,43.02
202101-202106,인천광역시,옹진군,합계,4233,137659091,
202101-202106,인천광역시,중구,일반용,11508,519237662,45.34
202101-202106,인천광역시,중구,합계,10196,1145142420,
