년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201801-201806,충청북도,괴산군,일반용,3376,46974628,17.48
201801-201806,충청북도,괴산군,합계,7565,268808169,
201801-201806,충청북도,단양군,일반용,3344,41241860,4.4
201801-201806,충청북도,단양군,합계,5570,936474089,
201801-201806,충청북도,보은군,일반용,2897,38366960,19.98
201801-201806,충청북도,보은군,합계,6852,192012931,
201801-201806,충청북도,영동군,일반용,3909,43608709,19.12
201801-201806,충청북도,영동군,합계,9602,228073232,
201801-201806,충청북도,옥천군,일반용,4009,50029597,15.2
201801-201806,충청북도,옥천군,합계,8471,329177829,
201801-201806,충청북도,음성군,일반용,9121,129893012,8.59
201801-201806,충청북도,음성군,합계,13520,1511410095,
201801-201806,충청북도,제천시,일반용,12019,140648578,17.67
201801-201806,충청북도,제천시,합계,15632,796168257,
201801-201806,충청북도,증평군,일반용,2986,38045940,13.81
201801-201806,충청북도,증평군,합계,4025,275409585,
201801-201806,충청북도,진천군,일반용,6509,113438194,8.66
201801-201806,충청북도,진천군,합계,9439,1309687253,
201801-201806,충청북도,청주시,일반용,52433,871396430,14.66
201801-201806,충청북도,청주시,합계,68920,5944677063,
201801-201806,충청북도,충주시,일반용,16813,243380419,19.78
201801-201806,충청북도,충주시,합계,25916,1230231138,
