년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201707-201712,인천광역시,강화군,일반용,7489,81133071,30.97
201707-201712,인천광역시,강화군,합계,12550,261950113,
201707-201712,인천광역시,계양구,일반용,12574,232290967,34.88
201707-201712,인천광역시,계양구,합계,16499,666000374,
201707-201712,인천광역시,남구,일반용,20946,308859857,28.29
201707-201712,인천광역시,남구,합계,32239,1091711989,
201707-201712,인천광역시,남동구,일반용,22436,462991966,22.66
201707-201712,인천광역시,남동구,합계,25180,2042866030,
201707-201712,인천광역시,동구,일반용,3668,55074612,2.77
201707-201712,인천광역시,동구,합계,4409,1987000359,
201707-201712,인천광역시,부평구,일반용,22072,397825852,32.55
201707-201712,인천광역시,부평구,합계,27516,1222143089,
201707-201712,인천광역시,서구,일반용,21668,470785193,17.14
201707-201712,인천광역시,서구,합계,25752,2746973986,
201707-201712,인천광역시,연수구,일반용,8546,350927707,30.65
201707-201712,인천광역시,연수구,합계,9606,1144943672,
201707-201712,인천광역시,옹진군,일반용,3846,48796867,50.41
201707-201712,인천광역시,옹진군,합계,3847,96803998,
201707-201712,인천광역시,중구,일반용,10494,555846638,48.59
201707-201712,인천광역시,중구,합계,8887,1143855213,
