년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,충청북도,괴산군,일반용,3195,36265901,15.09
201401-201406,충청북도,괴산군,합계,6722,240350241,
201401-201406,충청북도,단양군,일반용,3211,32739346,3.8
201401-201406,충청북도,단양군,합계,5043,860808566,
201401-201406,충청북도,보은군,일반용,2771,28951193,19.89
201401-201406,충청북도,보은군,합계,6223,145577673,
201401-201406,충청북도,영동군,일반용,3758,37656684,17.36
201401-201406,충청북도,영동군,합계,8571,216921288,
201401-201406,충청북도,옥천군,일반용,3742,43048421,14.06
201401-201406,충청북도,옥천군,합계,7598,306109078,
201401-201406,충청북도,음성군,일반용,7519,94763033,7.54
201401-201406,충청북도,음성군,합계,11553,1256634628,
201401-201406,충청북도,제천시,일반용,10954,128525719,17.91
201401-201406,충청북도,제천시,합계,14159,717647536,
201401-201406,충청북도,증평군,일반용,2585,30615159,11.8
201401-201406,충청북도,증평군,합계,3472,259377581,
201401-201406,충청북도,진천군,일반용,5316,72797095,7.72
201401-201406,충청북도,진천군,합계,7638,942829316,
201401-201406,충청북도,청원군,일반용,7569,148248634,8.27
201401-201406,충청북도,청원군,합계,14025,1792442263,
201401-201406,충청북도,청주시,일반용,40757,574261697,17.15
201401-201406,충청북도,청주시,합계,49943,3349109805,
201401-201406,충청북도,충주시,일반용,15474,209174986,19.47
201401-201406,충청북도,충주시,합계,23705,1074224729,
