년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202107-202112,강원도,강릉시,일반용,21756,305342532,30.92
202107-202112,강원도,강릉시,합계,23682,987426644,
202107-202112,강원도,고성군,일반용,4524,79053356,48.04
202107-202112,강원도,고성군,합계,5256,164556467,
202107-202112,강원도,동해시,일반용,7746,109644752,9.21
202107-202112,강원도,동해시,합계,8436,1190788621,
202107-202112,강원도,삼척시,일반용,7194,84956725,11.4
202107-202112,강원도,삼척시,합계,9811,745434941,
202107-202112,강원도,속초시,일반용,8776,144515175,53.63
202107-202112,강원도,속초시,합계,7036,269446132,
202107-202112,강원도,양구군,일반용,2810,40867387,40.89
202107-202112,강원도,양구군,합계,4276,99941536,
202107-202112,강원도,양양군,일반용,4607,75438803,48.0
202107-202112,강원도,양양군,합계,5561,157169063,
202107-202112,강원도,영월군,일반용,4276,45052905,7.7
202107-202112,강원도,영월군,합계,7307,585042154,
202107-202112,강원도,원주시,일반용,27347,416914100,33.07
202107-202112,강원도,원주시,합계,28690,1260718211,
202107-202112,강원도,인제군,일반용,4896,76046752,46.55
202107-202112,강원도,인제군,합계,6388,163350658,
202107-202112,강원도,정선군,일반용,5078,98450847,32.52
202107-202112,강원도,정선군,합계,7044,302769438,
202107-202112,강원도,철원군,일반용,5018,82105993,33.87
202107-202112,강원도,철원군,합계,7618,242422254,
202107-202112,강원도,춘천시,일반용,22323,424415954,46.33
202107-202112,강원도,춘천시,합계,25422,915994654,
202107-202112,강원도,태백시,일반용,4458,47840156,32.5
202107-202112,강원도,태백시,합계,4737,147200044,
202107-202112,강원도,평창군,일반용,6851,122861931,40.51
202107-202112,강원도,평창군,합계,9609,303311224,
202107-202112,강원도,홍천군,일반용,8518,132964053,37.24
202107-202112,강원도,홍천군,합계,13533,357004144,
202107-202112,강원도,화천군,일반용,3310,61801680,49.02
202107-202112,강원도,화천군,합계,4733,126062945,
202107-202112,강원도,횡성군,일반용,5344,65164992,20.08
202107-202112,강원도,횡성군,합계,10218,324483548,
