년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202001-202006,서울특별시,강남구,일반용,50634,1562330093,71.9
202001-202006,서울특별시,강남구,합계,32500,2172917698,
202001-202006,서울특별시,강동구,일반용,19909,345508831,46.23
202001-202006,서울특별시,강동구,합계,23233,747292521,
202001-202006,서울특별시,강북구,일반용,16269,197044154,44.49
202001-202006,서울특별시,강북구,합계,24815,442933467,
202001-202006,서울특별시,강서구,일반용,23767,645444163,52.09
202001-202006,서울특별시,강서구,합계,34691,1239006969,
202001-202006,서울특별시,관악구,일반용,24982,365418046,44.62
202001-202006,서울특별시,관악구,합계,45595,818991739,
202001-202006,서울특별시,광진구,일반용,20957,291951796,38.56
202001-202006,서울특별시,광진구,합계,28445,757041425,
202001-202006,서울특별시,구로구,일반용,18393,386892282,43.87
202001-202006,서울특별시,구로구,합계,22937,881893238,
202001-202006,서울특별시,금천구,일반용,13408,477592593,61.82
202001-202006,서울특별시,금천구,합계,17661,772499845,
202001-202006,서울특별시,노원구,일반용,14900,289453399,40.03
202001-202006,서울특별시,노원구,합계,18468,723095734,
202001-202006,서울특별시,도봉구,일반용,12328,164369155,38.64
202001-202006,서울특별시,도봉구,합계,17042,425423749,
202001-202006,서울특별시,동대문구,일반용,23546,296751470,43.89
202001-202006,서울특별시,동대문구,합계,25021,676116658,
202001-202006,서울특별시,동작구,일반용,16773,278652488,45.79
202001-202006,서울특별시,동작구,합계,27342,608560225,
202001-202006,서울특별시,마포구,일반용,30315,607421246,59.93
202001-202006,서울특별시,마포구,합계,25355,1013563121,
202001-202006,서울특별시,서대문구,일반용,16128,268385143,45.37
202001-202006,서울특별시,서대문구,합계,20002,591524229,
202001-202006,서울특별시,서초구,일반용,30575,948723917,61.39
202001-202006,서울특별시,서초구,합계,21589,1545476564,
202001-202006,서울특별시,성동구,일반용,16248,345483634,33.22
202001-202006,서울특별시,성동구,합계,16270,1039941062,
202001-202006,서울특별시,성북구,일반용,20966,249251319,36.01
202001-202006,서울특별시,성북구,합계,25841,692246673,
202001-202006,서울특별시,송파구,일반용,28691,725942218,54.36
202001-202006,서울특별시,송파구,합계,29943,1335532667,
202001-202006,서울특별시,양천구,일반용,16565,459640337,56.22
202001-202006,서울특별시,양천구,합계,21029,817642978,
202001-202006,서울특별시,영등포구,일반용,23810,806490222,64.37
202001-202006,서울특별시,영등포구,합계,23847,1252889848,
202001-202006,서울특별시,용산구,일반용,17293,353495806,55.25
202001-202006,서울특별시,용산구,합계,17978,639754591,
202001-202006,서울특별시,은평구,일반용,20715,256811512,37.22
202001-202006,서울특별시,은평구,합계,32041,689940753,
202001-202006,서울특별시,종로구,일반용,25353,580341207,71.37
202001-202006,서울특별시,종로구,합계,16310,813153289,
202001-202006,서울특별시,중구,일반용,23974,847703415,77.2
202001-202006,서울특별시,중구,합계,13086,1098056521,
202001-202006,서울특별시,중랑구,일반용,20017,221322297,41.49
202001-202006,서울특별시,중랑구,합계,28901,533467471,
