년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,대구광역시,남구,일반용,11867,145967809,48.6
201401-201406,대구광역시,남구,합계,15678,300369481,
201401-201406,대구광역시,달서구,일반용,26959,399039130,19.19
201401-201406,대구광역시,달서구,합계,25313,2079167491,
201401-201406,대구광역시,달성군,일반용,9540,133180557,8.22
201401-201406,대구광역시,달성군,합계,10008,1619586342,
201401-201406,대구광역시,동구,일반용,19426,281367533,44.57
201401-201406,대구광역시,동구,합계,21670,631252634,
201401-201406,대구광역시,북구,일반용,23969,364121973,31.32
201401-201406,대구광역시,북구,합계,23418,1162510227,
201401-201406,대구광역시,서구,일반용,14307,149965917,26.61
201401-201406,대구광역시,서구,합계,17447,563592401,
201401-201406,대구광역시,수성구,일반용,22199,343529126,43.92
201401-201406,대구광역시,수성구,합계,20555,782160510,
201401-201406,대구광역시,중구,일반용,15170,256432666,73.65
201401-201406,대구광역시,중구,합계,8756,348165856,
