년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202201-202206,인천광역시,강화군,일반용,8715,107666202,32.27
202201-202206,인천광역시,강화군,합계,14760,333621429,
202201-202206,인천광역시,계양구,일반용,12865,228945853,34.63
202201-202206,인천광역시,계양구,합계,16286,661170196,
202201-202206,인천광역시,남동구,일반용,24373,480440690,24.36
202201-202206,인천광역시,남동구,합계,26439,1972136284,
202201-202206,인천광역시,동구,일반용,3682,56886487,3.02
202201-202206,인천광역시,동구,합계,4176,1882443356,
202201-202206,인천광역시,미추홀구,일반용,21901,328345754,36.88
202201-202206,인천광역시,미추홀구,합계,32193,890292030,
202201-202206,인천광역시,부평구,일반용,22208,398083652,34.68
202201-202206,인천광역시,부평구,합계,26179,1148033364,
202201-202206,인천광역시,서구,일반용,25637,614531080,20.77
202201-202206,인천광역시,서구,합계,28136,2958314046,
202201-202206,인천광역시,연수구,일반용,10182,413197301,29.28
202201-202206,인천광역시,연수구,합계,10619,1411106883,
202201-202206,인천광역시,옹진군,일반용,4150,63540371,48.72
202201-202206,인천광역시,옹진군,합계,4275,130416043,
202201-202206,인천광역시,중구,일반용,12049,575195301,46.2
202201-202206,인천광역시,중구,합계,10420,1245126297,
