년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201801-201806,전라남도,강진군,일반용,3038,33890927,19.05
201801-201806,전라남도,강진군,합계,6727,177880901,
201801-201806,전라남도,고흥군,일반용,5513,53038192,18.83
201801-201806,전라남도,고흥군,합계,13641,281659557,
201801-201806,전라남도,곡성군,일반용,2138,26544093,12.59
201801-201806,전라남도,곡성군,합계,5840,210833301,
201801-201806,전라남도,광양시,일반용,10889,132640536,4.58
201801-201806,전라남도,광양시,합계,13069,2895743500,
201801-201806,전라남도,구례군,일반용,2574,32713824,35.87
201801-201806,전라남도,구례군,합계,5139,91197212,
201801-201806,전라남도,나주시,일반용,7156,140061116,22.61
201801-201806,전라남도,나주시,합계,13112,619556490,
201801-201806,전라남도,담양군,일반용,3764,63398533,23.8
201801-201806,전라남도,담양군,합계,7653,266354387,
201801-201806,전라남도,목포시,일반용,18889,252137954,49.99
201801-201806,전라남도,목포시,합계,16149,504409978,
201801-201806,전라남도,무안군,일반용,5675,85482719,27.99
201801-201806,전라남도,무안군,합계,11018,305363706,
201801-201806,전라남도,보성군,일반용,3611,39779785,26.5
201801-201806,전라남도,보성군,합계,8696,150140268,
201801-201806,전라남도,순천시,일반용,20164,271207936,26.53
201801-201806,전라남도,순천시,합계,23948,1022236157,
201801-201806,전라남도,신안군,일반용,3550,34159087,24.09
201801-201806,전라남도,신안군,합계,8510,141771555,
201801-201806,전라남도,여수시,일반용,22554,294269709,3.84
201801-201806,전라남도,여수시,합계,25963,7671738910,
201801-201806,전라남도,영광군,일반용,4790,54157431,14.28
201801-201806,전라남도,영광군,합계,8238,379175451,
201801-201806,전라남도,영암군,일반용,4219,58722594,10.74
201801-201806,전라남도,영암군,합계,9422,546762907,
201801-201806,전라남도,완도군,일반용,5411,50925951,10.38
201801-201806,전라남도,완도군,합계,8157,490715571,
201801-201806,전라남도,장성군,일반용,3371,49230497,15.16
201801-201806,전라남도,장성군,합계,6583,324741328,
201801-201806,전라남도,장흥군,일반용,3361,40056399,20.86
201801-201806,전라남도,장흥군,합계,6716,192011882,
201801-201806,전라남도,진도군,일반용,2858,26937874,15.99
201801-201806,전라남도,진도군,합계,6438,168497698,
201801-201806,전라남도,함평군,일반용,2312,26232901,14.37
201801-201806,전라남도,함평군,합계,6283,182491928,
201801-201806,전라남도,해남군,일반용,6068,73127195,18.03
201801-201806,전라남도,해남군,합계,13673,405691232,
201801-201806,전라남도,화순군,일반용,4357,75788112,27.92
201801-201806,전라남도,화순군,합계,8351,271417753,
