년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201901-201906,부산광역시,강서구,일반용,9664,207633094,10.09
201901-201906,부산광역시,강서구,합계,8945,2058283136,
201901-201906,부산광역시,금정구,일반용,15531,187520208,34.66
201901-201906,부산광역시,금정구,합계,18657,541068502,
201901-201906,부산광역시,기장군,일반용,8140,151910794,27.37
201901-201906,부산광역시,기장군,합계,9149,555023972,
201901-201906,부산광역시,남구,일반용,12121,192659436,27.52
201901-201906,부산광역시,남구,합계,17010,699974205,
201901-201906,부산광역시,동구,일반용,7350,143091367,55.8
201901-201906,부산광역시,동구,합계,8839,256439117,
201901-201906,부산광역시,동래구,일반용,15568,203037285,44.55
201901-201906,부산광역시,동래구,합계,15541,455711995,
201901-201906,부산광역시,부산진구,일반용,23030,394560755,47.54
201901-201906,부산광역시,부산진구,합계,23237,829904224,
201901-201906,부산광역시,북구,일반용,10599,163804989,38.1
201901-201906,부산광역시,북구,합계,12935,429981908,
201901-201906,부산광역시,사상구,일반용,13160,202569954,24.22
201901-201906,부산광역시,사상구,합계,13777,836337405,
201901-201906,부산광역시,사하구,일반용,14423,202429842,15.58
201901-201906,부산광역시,사하구,합계,19475,1299221536,
201901-201906,부산광역시,서구,일반용,6409,111056121,39.48
201901-201906,부산광역시,서구,합계,10194,281300836,
201901-201906,부산광역시,수영구,일반용,10751,143279225,49.73
201901-201906,부산광역시,수영구,합계,12580,288128567,
201901-201906,부산광역시,연제구,일반용,11289,182102400,48.44
201901-201906,부산광역시,연제구,합계,11937,375946632,
201901-201906,부산광역시,영도구,일반용,6065,72819123,32.01
201901-201906,부산광역시,영도구,합계,9648,227518844,
201901-201906,부산광역시,중구,일반용,8787,147329735,77.99
201901-201906,부산광역시,중구,합계,6317,188896979,
201901-201906,부산광역시,해운대구,일반용,14339,420715686,47.42
201901-201906,부산광역시,해운대구,합계,15660,887190986,
