년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201707-201712,대구광역시,남구,일반용,11946,158286879,53.07
201707-201712,대구광역시,남구,합계,17109,298287436,
201707-201712,대구광역시,달서구,일반용,27886,446044088,22.03
201707-201712,대구광역시,달서구,합계,28616,2024364158,
201707-201712,대구광역시,달성군,일반용,11903,154704214,8.73
201707-201712,대구광역시,달성군,합계,12176,1772151758,
201707-201712,대구광역시,동구,일반용,20988,370923652,51.03
201707-201712,대구광역시,동구,합계,23757,726898698,
201707-201712,대구광역시,북구,일반용,25138,397051308,33.53
201707-201712,대구광역시,북구,합계,24719,1184254130,
201707-201712,대구광역시,서구,일반용,14097,157320693,29.29
201707-201712,대구광역시,서구,합계,18027,537135562,
201707-201712,대구광역시,수성구,일반용,23134,370971087,44.55
201707-201712,대구광역시,수성구,합계,21411,832732688,
201707-201712,대구광역시,중구,일반용,15345,278283261,73.41
201707-201712,대구광역시,중구,합계,8912,379099077,
