년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202101-202106,부산광역시,강서구,일반용,10464,239705827,11.29
202101-202106,부산광역시,강서구,합계,9382,2122696974,
202101-202106,부산광역시,금정구,일반용,15528,182441007,34.16
202101-202106,부산광역시,금정구,합계,18729,534075343,
202101-202106,부산광역시,기장군,일반용,8929,165209967,29.17
202101-202106,부산광역시,기장군,합계,9556,566376992,
202101-202106,부산광역시,남구,일반용,12232,195850265,27.66
202101-202106,부산광역시,남구,합계,16540,708047448,
202101-202106,부산광역시,동구,일반용,7380,135267186,53.65
202101-202106,부산광역시,동구,합계,8907,252126776,
202101-202106,부산광역시,동래구,일반용,15754,194678742,42.33
202101-202106,부산광역시,동래구,합계,15613,459868504,
202101-202106,부산광역시,부산진구,일반용,23008,373737473,45.48
202101-202106,부산광역시,부산진구,합계,22924,821780641,
202101-202106,부산광역시,북구,일반용,10795,155297542,36.1
202101-202106,부산광역시,북구,합계,12961,430128188,
202101-202106,부산광역시,사상구,일반용,13154,194973702,24.51
202101-202106,부산광역시,사상구,합계,13944,795369776,
202101-202106,부산광역시,사하구,일반용,14529,195688432,15.8
202101-202106,부산광역시,사하구,합계,19435,1238445645,
202101-202106,부산광역시,서구,일반용,6508,112313573,39.2
202101-202106,부산광역시,서구,합계,10165,286502694,
202101-202106,부산광역시,수영구,일반용,11200,142003427,48.03
202101-202106,부산광역시,수영구,합계,12749,295625015,
202101-202106,부산광역시,연제구,일반용,11500,180682625,47.09
202101-202106,부산광역시,연제구,합계,12047,383730495,
202101-202106,부산광역시,영도구,일반용,6211,73166651,31.03
202101-202106,부산광역시,영도구,합계,9637,235780282,
202101-202106,부산광역시,중구,일반용,8310,129725574,75.9
202101-202106,부산광역시,중구,합계,6422,170920781,
202101-202106,부산광역시,해운대구,일반용,14827,405560102,45.92
202101-202106,부산광역시,해운대구,합계,15783,883146774,
