년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201501-201506,강원도,강릉시,일반용,17960,238363822,23.98
201501-201506,강원도,강릉시,합계,20480,993984352,
201501-201506,강원도,고성군,일반용,3657,57927456,38.42
201501-201506,강원도,고성군,합계,4487,150755516,
201501-201506,강원도,동해시,일반용,6787,104475258,6.61
201501-201506,강원도,동해시,합계,7733,1580034772,
201501-201506,강원도,삼척시,일반용,6017,81553697,12.96
201501-201506,강원도,삼척시,합계,8369,629336060,
201501-201506,강원도,속초시,일반용,7602,115671133,48.87
201501-201506,강원도,속초시,합계,6286,236715022,
201501-201506,강원도,양구군,일반용,2376,39901875,34.83
201501-201506,강원도,양구군,합계,3479,114565177,
201501-201506,강원도,양양군,일반용,3865,55250957,40.5
201501-201506,강원도,양양군,합계,4632,136438022,
201501-201506,강원도,영월군,일반용,3965,38361554,7.17
201501-201506,강원도,영월군,합계,6239,535305413,
201501-201506,강원도,원주시,일반용,22787,354604613,29.84
201501-201506,강원도,원주시,합계,23415,1188302816,
201501-201506,강원도,인제군,일반용,4270,65836786,38.18
201501-201506,강원도,인제군,합계,5315,172444420,
201501-201506,강원도,정선군,일반용,4853,97849651,30.51
201501-201506,강원도,정선군,합계,6025,320693566,
201501-201506,강원도,철원군,일반용,4659,77605853,30.63
201501-201506,강원도,철원군,합계,6725,253390964,
201501-201506,강원도,춘천시,일반용,19705,328945743,40.16
201501-201506,강원도,춘천시,합계,21944,818989007,
201501-201506,강원도,태백시,일반용,4085,47003113,27.29
201501-201506,강원도,태백시,합계,4588,172219693,
201501-201506,강원도,평창군,일반용,5860,123437213,38.94
201501-201506,강원도,평창군,합계,7823,317025373,
201501-201506,강원도,홍천군,일반용,7671,115945223,31.81
201501-201506,강원도,홍천군,합계,10754,364523554,
201501-201506,강원도,화천군,일반용,3043,56752963,43.18
201501-201506,강원도,화천군,합계,3682,131447228,
201501-201506,강원도,횡성군,일반용,4645,70019762,23.25
201501-201506,강원도,횡성군,합계,7844,301119192,
