년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201801-201806,전라북도,고창군,일반용,4516,53343343,17.62
201801-201806,전라북도,고창군,합계,10066,302707086,
201801-201806,전라북도,군산시,일반용,20276,321116955,7.66
201801-201806,전라북도,군산시,합계,23024,4192063320,
201801-201806,전라북도,김제시,일반용,6326,88142692,17.01
201801-201806,전라북도,김제시,합계,12633,518242369,
201801-201806,전라북도,남원시,일반용,7299,93005681,28.99
201801-201806,전라북도,남원시,합계,12835,320845745,
201801-201806,전라북도,무주군,일반용,2645,45003951,39.81
201801-201806,전라북도,무주군,합계,4576,113051233,
201801-201806,전라북도,부안군,일반용,5529,67936548,27.12
201801-201806,전라북도,부안군,합계,8821,250518797,
201801-201806,전라북도,순창군,일반용,2234,22754098,17.33
201801-201806,전라북도,순창군,합계,5808,131324951,
201801-201806,전라북도,완주군,일반용,7120,114965732,13.44
201801-201806,전라북도,완주군,합계,11183,855261888,
201801-201806,전라북도,익산시,일반용,20418,261018973,16.85
201801-201806,전라북도,익산시,합계,28030,1549223248,
201801-201806,전라북도,임실군,일반용,2239,29459754,19.02
201801-201806,전라북도,임실군,합계,5458,154863470,
201801-201806,전라북도,장수군,일반용,1664,20317777,16.33
201801-201806,전라북도,장수군,합계,4385,124419826,
201801-201806,전라북도,전주시,일반용,45864,667382662,29.8
201801-201806,전라북도,전주시,합계,45425,2239353586,
201801-201806,전라북도,정읍시,일반용,9047,101505461,13.07
201801-201806,전라북도,정읍시,합계,16223,776478908,
201801-201806,전라북도,진안군,일반용,2088,23900918,22.47
201801-201806,전라북도,진안군,합계,4968,106390800,
