년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201507-201512,강원도,강릉시,일반용,18186,230636629,24.62
201507-201512,강원도,강릉시,합계,20741,936748536,
201507-201512,강원도,고성군,일반용,3739,59110105,43.73
201507-201512,강원도,고성군,합계,4570,135157973,
201507-201512,강원도,동해시,일반용,6812,102457943,6.63
201507-201512,강원도,동해시,합계,7819,1544578116,
201507-201512,강원도,삼척시,일반용,6175,77236999,11.45
201507-201512,강원도,삼척시,합계,8501,674505109,
201507-201512,강원도,속초시,일반용,7682,116477913,52.7
201507-201512,강원도,속초시,합계,6322,221010828,
201507-201512,강원도,양구군,일반용,2437,35803239,38.66
201507-201512,강원도,양구군,합계,3545,92610834,
201507-201512,강원도,양양군,일반용,3941,54563827,44.62
201507-201512,강원도,양양군,합계,4703,122275912,
201507-201512,강원도,영월군,일반용,4038,36254926,6.63
201507-201512,강원도,영월군,합계,6346,546770936,
201507-201512,강원도,원주시,일반용,23208,344580726,31.87
201507-201512,강원도,원주시,합계,23804,1081047283,
201507-201512,강원도,인제군,일반용,4331,62129449,43.91
201507-201512,강원도,인제군,합계,5405,141494122,
201507-201512,강원도,정선군,일반용,4893,91132779,34.48
201507-201512,강원도,정선군,합계,6103,264275995,
201507-201512,강원도,철원군,일반용,4687,71451257,34.37
201507-201512,강원도,철원군,합계,6830,207915503,
201507-201512,강원도,춘천시,일반용,19874,326993288,44.34
201507-201512,강원도,춘천시,합계,22193,737419750,
201507-201512,강원도,태백시,일반용,4094,42078631,27.59
201507-201512,강원도,태백시,합계,4595,152509035,
201507-201512,강원도,평창군,일반용,5926,111066500,42.37
201507-201512,강원도,평창군,합계,7961,262105187,
201507-201512,강원도,홍천군,일반용,7804,115891595,36.94
201507-201512,강원도,홍천군,합계,10974,313755534,
201507-201512,강원도,화천군,일반용,3080,49299037,47.01
201507-201512,강원도,화천군,합계,3749,104877645,
201507-201512,강원도,횡성군,일반용,4708,61266031,24.48
201507-201512,강원도,횡성군,합계,8032,250269254,
