년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202001-202006,부산광역시,강서구,일반용,9975,212563232,10.62
202001-202006,부산광역시,강서구,합계,9187,2001267274,
202001-202006,부산광역시,금정구,일반용,15474,184240242,34.73
202001-202006,부산광역시,금정구,합계,18820,530494698,
202001-202006,부산광역시,기장군,일반용,8513,155192289,26.39
202001-202006,부산광역시,기장군,합계,9344,588081753,
202001-202006,부산광역시,남구,일반용,12178,191993774,27.85
202001-202006,부산광역시,남구,합계,16608,689417910,
202001-202006,부산광역시,동구,일반용,7372,137372112,54.25
202001-202006,부산광역시,동구,합계,8870,253210231,
202001-202006,부산광역시,동래구,일반용,15582,196028808,42.83
202001-202006,부산광역시,동래구,합계,15527,457674830,
202001-202006,부산광역시,부산진구,일반용,23001,381441344,46.47
202001-202006,부산광역시,부산진구,합계,23077,820897237,
202001-202006,부산광역시,북구,일반용,10723,159823632,36.99
202001-202006,부산광역시,북구,합계,13008,432033176,
202001-202006,부산광역시,사상구,일반용,13126,194772005,25.0
202001-202006,부산광역시,사상구,합계,13848,779243845,
202001-202006,부산광역시,사하구,일반용,14551,199484906,15.97
202001-202006,부산광역시,사하구,합계,19505,1249364030,
202001-202006,부산광역시,서구,일반용,6437,111436818,39.62
202001-202006,부산광역시,서구,합계,10208,281241987,
202001-202006,부산광역시,수영구,일반용,10881,139594391,47.94
202001-202006,부산광역시,수영구,합계,12631,291167898,
202001-202006,부산광역시,연제구,일반용,11348,177042361,46.99
202001-202006,부산광역시,연제구,합계,12018,376726528,
202001-202006,부산광역시,영도구,일반용,6124,73680750,32.62
202001-202006,부산광역시,영도구,합계,9651,225895168,
202001-202006,부산광역시,중구,일반용,8664,135664480,76.65
202001-202006,부산광역시,중구,합계,6348,176992597,
202001-202006,부산광역시,해운대구,일반용,14667,401402265,46.5
202001-202006,부산광역시,해운대구,합계,15748,863233463,
