년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201907-201912,전라남도,강진군,일반용,3167,32841341,19.8
201907-201912,전라남도,강진군,합계,6920,165884609,
201907-201912,전라남도,고흥군,일반용,5677,50806760,22.1
201907-201912,전라남도,고흥군,합계,14077,229944801,
201907-201912,전라남도,곡성군,일반용,2298,26322578,13.21
201907-201912,전라남도,곡성군,합계,6096,199328360,
201907-201912,전라남도,광양시,일반용,11135,137319655,6.81
201907-201912,전라남도,광양시,합계,13396,2017899727,
201907-201912,전라남도,구례군,일반용,2638,31222556,35.38
201907-201912,전라남도,구례군,합계,5314,88251699,
201907-201912,전라남도,나주시,일반용,7658,146223424,22.35
201907-201912,전라남도,나주시,합계,13611,654182187,
201907-201912,전라남도,담양군,일반용,3944,58303888,23.41
201907-201912,전라남도,담양군,합계,8254,249102360,
201907-201912,전라남도,목포시,일반용,19095,249902314,49.42
201907-201912,전라남도,목포시,합계,16371,505652138,
201907-201912,전라남도,무안군,일반용,5951,87704477,26.11
201907-201912,전라남도,무안군,합계,11418,335914207,
201907-201912,전라남도,보성군,일반용,3720,38170307,25.39
201907-201912,전라남도,보성군,합계,8897,150308436,
201907-201912,전라남도,순천시,일반용,20653,277304037,26.44
201907-201912,전라남도,순천시,합계,24570,1048919374,
201907-201912,전라남도,신안군,일반용,3678,31297091,19.74
201907-201912,전라남도,신안군,합계,8734,158584797,
201907-201912,전라남도,여수시,일반용,23225,319297671,4.44
201907-201912,전라남도,여수시,합계,26558,7184997173,
201907-201912,전라남도,영광군,일반용,4906,51836733,10.5
201907-201912,전라남도,영광군,합계,9476,493482621,
201907-201912,전라남도,영암군,일반용,4426,61590973,10.54
201907-201912,전라남도,영암군,합계,9724,584572516,
201907-201912,전라남도,완도군,일반용,5571,51044480,9.56
201907-201912,전라남도,완도군,합계,8363,533721287,
201907-201912,전라남도,장성군,일반용,3578,51656784,16.18
201907-201912,전라남도,장성군,합계,6882,319299745,
201907-201912,전라남도,장흥군,일반용,3431,35203781,20.56
201907-201912,전라남도,장흥군,합계,6900,171222337,
201907-201912,전라남도,진도군,일반용,2951,31715753,19.4
201907-201912,전라남도,진도군,합계,6680,163485751,
201907-201912,전라남도,함평군,일반용,2380,26345871,13.92
201907-201912,전라남도,함평군,합계,6783,189249508,
201907-201912,전라남도,해남군,일반용,6284,68548593,20.6
201907-201912,전라남도,해남군,합계,14032,332713867,
201907-201912,전라남도,화순군,일반용,4601,73763306,30.48
201907-201912,전라남도,화순군,합계,8695,241968406,
