년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202107-202112,대전광역시,대덕구,일반용,12409,191869626,13.83
202107-202112,대전광역시,대덕구,합계,13971,1386948055,
202107-202112,대전광역시,동구,일반용,14841,200756823,43.39
202107-202112,대전광역시,동구,합계,20236,462725252,
202107-202112,대전광역시,서구,일반용,22614,531415750,53.92
202107-202112,대전광역시,서구,합계,28829,985497619,
202107-202112,대전광역시,유성구,일반용,17908,710810841,42.89
202107-202112,대전광역시,유성구,합계,18632,1657458344,
202107-202112,대전광역시,중구,일반용,15931,263306072,53.84
202107-202112,대전광역시,중구,합계,17250,489084944,
