년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201207-201212,제주특별자치도,서귀포시,일반용,12013,204178838,29.49
201207-201212,제주특별자치도,서귀포시,합계,16744,692303716,
201207-201212,제주특별자치도,제주시,일반용,31030,501896567,41.52
201207-201212,제주특별자치도,제주시,합계,34624,1208675475,
