년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201507-201512,부산광역시,강서구,일반용,7975,134048603,8.04
201507-201512,부산광역시,강서구,합계,7555,1666289590,
201507-201512,부산광역시,금정구,일반용,15127,184446256,35.36
201507-201512,부산광역시,금정구,합계,17724,521601940,
201507-201512,부산광역시,기장군,일반용,7332,142239444,27.23
201507-201512,부산광역시,기장군,합계,8094,522270823,
201507-201512,부산광역시,남구,일반용,11794,190786282,27.89
201507-201512,부산광역시,남구,합계,17106,683993315,
201507-201512,부산광역시,동구,일반용,7589,143511876,57.56
201507-201512,부산광역시,동구,합계,8962,249321927,
201507-201512,부산광역시,동래구,일반용,15556,208805384,47.2
201507-201512,부산광역시,동래구,합계,16033,442390968,
201507-201512,부산광역시,부산진구,일반용,22833,406476820,49.85
201507-201512,부산광역시,부산진구,합계,23956,815470873,
201507-201512,부산광역시,북구,일반용,10550,169107809,38.7
201507-201512,부산광역시,북구,합계,12702,436978872,
201507-201512,부산광역시,사상구,일반용,13367,204323481,23.04
201507-201512,부산광역시,사상구,합계,13401,886654779,
201507-201512,부산광역시,사하구,일반용,14219,200373785,14.05
201507-201512,부산광역시,사하구,합계,18897,1426055899,
201507-201512,부산광역시,서구,일반용,6647,105733468,36.54
201507-201512,부산광역시,서구,합계,10370,289337402,
201507-201512,부산광역시,수영구,일반용,10286,141866488,50.58
201507-201512,부산광역시,수영구,합계,11919,280465458,
201507-201512,부산광역시,연제구,일반용,10956,184933604,49.67
201507-201512,부산광역시,연제구,합계,12068,372360800,
201507-201512,부산광역시,영도구,일반용,5943,66343806,28.99
201507-201512,부산광역시,영도구,합계,9798,228859759,
201507-201512,부산광역시,중구,일반용,9039,166421868,80.28
201507-201512,부산광역시,중구,합계,6178,207302994,
201507-201512,부산광역시,해운대구,일반용,13699,430035352,47.12
201507-201512,부산광역시,해운대구,합계,15393,912690902,
