년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201407-201412,경상남도,거제시,일반용,16623,223708382,21.26
201407-201412,경상남도,거제시,합계,18769,1052027794,
201407-201412,경상남도,거창군,일반용,4942,46023978,22.93
201407-201412,경상남도,거창군,합계,8771,200694647,
201407-201412,경상남도,고성군,일반용,4612,44117114,14.35
201407-201412,경상남도,고성군,합계,8276,307344050,
201407-201412,경상남도,김해시,일반용,27972,433204293,17.49
201407-201412,경상남도,김해시,합계,31055,2476569953,
201407-201412,경상남도,남해군,일반용,4681,43989581,35.79
201407-201412,경상남도,남해군,합계,7976,122902451,
201407-201412,경상남도,밀양시,일반용,8947,81596596,17.15
201407-201412,경상남도,밀양시,합계,15516,475764843,
201407-201412,경상남도,사천시,일반용,8943,102564954,16.53
201407-201412,경상남도,사천시,합계,11724,620420135,
201407-201412,경상남도,산청군,일반용,3481,28024646,21.33
201407-201412,경상남도,산청군,합계,6542,131379360,
201407-201412,경상남도,양산시,일반용,15886,242167522,14.38
201407-201412,경상남도,양산시,합계,17101,1684392118,
201407-201412,경상남도,의령군,일반용,2528,19353892,10.39
201407-201412,경상남도,의령군,합계,5394,186248137,
201407-201412,경상남도,진주시,일반용,23538,289484545,25.54
201407-201412,경상남도,진주시,합계,29958,1133563109,
201407-201412,경상남도,창녕군,일반용,5375,57959096,14.47
201407-201412,경상남도,창녕군,합계,9535,400604542,
201407-201412,경상남도,창원시,일반용,55283,941444974,17.72
201407-201412,경상남도,창원시,합계,75154,5312004155,
201407-201412,경상남도,통영시,일반용,10393,134754498,25.16
201407-201412,경상남도,통영시,합계,12936,535564543,
201407-201412,경상남도,하동군,일반용,4168,38076427,26.0
201407-201412,경상남도,하동군,합계,8270,146471895,
201407-201412,경상남도,함안군,일반용,5289,54740750,4.53
201407-201412,경상남도,함안군,합계,8459,1209174332,
201407-201412,경상남도,함양군,일반용,3538,28640882,23.9
201407-201412,경상남도,함양군,합계,6518,119853380,
201407-201412,경상남도,합천군,일반용,4018,35037567,20.83
201407-201412,경상남도,합천군,합계,7984,168216482,
