년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,경상북도,경산시,일반용,15440,198583326,14.64
201401-201406,경상북도,경산시,합계,23289,1356215930,
201401-201406,경상북도,경주시,일반용,23054,316631510,16.01
201401-201406,경상북도,경주시,합계,30297,1977442159,
201401-201406,경상북도,고령군,일반용,2824,26095153,4.33
201401-201406,경상북도,고령군,합계,4798,602655940,
201401-201406,경상북도,구미시,일반용,25731,338848857,6.62
201401-201406,경상북도,구미시,합계,30401,5115085772,
201401-201406,경상북도,군위군,일반용,1978,23708524,14.9
201401-201406,경상북도,군위군,합계,4485,159113910,
201401-201406,경상북도,김천시,일반용,9248,102329700,10.57
201401-201406,경상북도,김천시,합계,15928,967760478,
201401-201406,경상북도,문경시,일반용,6248,70435743,23.87
201401-201406,경상북도,문경시,합계,9744,295136672,
201401-201406,경상북도,봉화군,일반용,2961,22753084,2.41
201401-201406,경상북도,봉화군,합계,6557,943761863,
201401-201406,경상북도,상주시,일반용,7481,76551292,22.78
201401-201406,경상북도,상주시,합계,15574,336029814,
201401-201406,경상북도,성주군,일반용,3734,35748297,8.03
201401-201406,경상북도,성주군,합계,7805,445331307,
201401-201406,경상북도,안동시,일반용,12448,165025386,32.03
201401-201406,경상북도,안동시,합계,18893,515263008,
201401-201406,경상북도,영덕군,일반용,4925,55365997,37.73
201401-201406,경상북도,영덕군,합계,6489,146736903,
201401-201406,경상북도,영양군,일반용,1640,13256011,23.52
201401-201406,경상북도,영양군,합계,3833,56350753,
201401-201406,경상북도,영주시,일반용,8862,88151569,13.84
201401-201406,경상북도,영주시,합계,12747,637069910,
201401-201406,경상북도,영천시,일반용,7546,85439360,12.22
201401-201406,경상북도,영천시,합계,13459,699384695,
201401-201406,경상북도,예천군,일반용,3313,33814822,23.04
201401-201406,경상북도,예천군,합계,8763,146776834,
201401-201406,경상북도,울릉군,일반용,1526,16542050,60.31
201401-201406,경상북도,울릉군,합계,1237,27428528,
201401-201406,경상북도,울진군,일반용,5010,73722439,27.77
201401-201406,경상북도,울진군,합계,7921,265481989,
201401-201406,경상북도,의성군,일반용,4192,36769373,17.81
201401-201406,경상북도,의성군,합계,10931,206498655,
201401-201406,경상북도,청도군,일반용,3618,37963411,17.03
201401-201406,경상북도,청도군,합계,8574,222978527,
201401-201406,경상북도,청송군,일반용,2728,26747034,29.08
201401-201406,경상북도,청송군,합계,5807,91979839,
201401-201406,경상북도,칠곡군,일반용,9329,128247188,12.57
201401-201406,경상북도,칠곡군,합계,11999,1020383870,
201401-201406,경상북도,포항시,일반용,36829,458218407,6.43
201401-201406,경상북도,포항시,합계,40424,7125640995,
