년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,경상남도,거제시,일반용,17746,247835550,21.98
201701-201706,경상남도,거제시,합계,20618,1127545634,
201701-201706,경상남도,거창군,일반용,4910,52005549,23.29
201701-201706,경상남도,거창군,합계,9371,223279417,
201701-201706,경상남도,고성군,일반용,4542,51082649,17.05
201701-201706,경상남도,고성군,합계,8839,299566961,
201701-201706,경상남도,김해시,일반용,29415,469640646,17.7
201701-201706,경상남도,김해시,합계,33211,2653606066,
201701-201706,경상남도,남해군,일반용,4651,48585586,36.9
201701-201706,경상남도,남해군,합계,8260,131652436,
201701-201706,경상남도,밀양시,일반용,9029,96624166,14.88
201701-201706,경상남도,밀양시,합계,16617,649386150,
201701-201706,경상남도,사천시,일반용,9304,115198428,17.63
201701-201706,경상남도,사천시,합계,12595,653374097,
201701-201706,경상남도,산청군,일반용,3368,32970610,19.97
201701-201706,경상남도,산청군,합계,7042,165140203,
201701-201706,경상남도,양산시,일반용,17868,284048484,15.74
201701-201706,경상남도,양산시,합계,19513,1804893232,
201701-201706,경상남도,의령군,일반용,2353,23128529,11.06
201701-201706,경상남도,의령군,합계,5749,209199400,
201701-201706,경상남도,진주시,일반용,25017,333851498,24.31
201701-201706,경상남도,진주시,합계,31816,1373254688,
201701-201706,경상남도,창녕군,일반용,5423,65824356,13.04
201701-201706,경상남도,창녕군,합계,10218,504938347,
201701-201706,경상남도,창원시,일반용,56412,981824502,18.19
201701-201706,경상남도,창원시,합계,76045,5397102480,
201701-201706,경상남도,통영시,일반용,11054,151710372,29.62
201701-201706,경상남도,통영시,합계,13561,512157642,
201701-201706,경상남도,하동군,일반용,4145,41450322,23.67
201701-201706,경상남도,하동군,합계,9000,175126866,
201701-201706,경상남도,함안군,일반용,5250,61379097,4.58
201701-201706,경상남도,함안군,합계,8968,1341157486,
201701-201706,경상남도,함양군,일반용,3556,31108366,24.17
201701-201706,경상남도,함양군,합계,6947,128730470,
201701-201706,경상남도,합천군,일반용,3823,39458723,19.57
201701-201706,경상남도,합천군,합계,8726,201637456,
