년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202101-202106,경기도,가평군,일반용,10877,184342272,49.79
202101-202106,경기도,가평군,합계,11681,370223932,
202101-202106,경기도,고양시,일반용,43326,1018097556,42.62
202101-202106,경기도,고양시,합계,40733,2388859569,
202101-202106,경기도,과천시,일반용,2697,100180198,53.05
202101-202106,경기도,과천시,합계,2719,188847795,
202101-202106,경기도,광명시,일반용,10816,192084683,35.84
202101-202106,경기도,광명시,합계,10665,535942451,
202101-202106,경기도,광주시,일반용,28251,377615678,27.09
202101-202106,경기도,광주시,합계,32693,1393796713,
202101-202106,경기도,구리시,일반용,10665,183877075,46.11
202101-202106,경기도,구리시,합계,9008,398796723,
202101-202106,경기도,군포시,일반용,9421,212555807,28.57
202101-202106,경기도,군포시,합계,10807,743969819,
202101-202106,경기도,김포시,일반용,25145,491510545,22.63
202101-202106,경기도,김포시,합계,22231,2171765596,
202101-202106,경기도,남양주시,일반용,40292,561063901,32.68
202101-202106,경기도,남양주시,합계,33291,1716723530,
202101-202106,경기도,동두천시,일반용,6480,113277392,33.97
202101-202106,경기도,동두천시,합계,7264,333474405,
202101-202106,경기도,부천시,일반용,37024,642534835,30.9
202101-202106,경기도,부천시,합계,48125,2079448606,
202101-202106,경기도,성남시,일반용,34327,1327156176,51.45
202101-202106,경기도,성남시,합계,44913,2579368016,
202101-202106,경기도,수원시,일반용,54821,1450584599,50.84
202101-202106,경기도,수원시,합계,62000,2853415228,
202101-202106,경기도,시흥시,일반용,25788,443638317,18.36
202101-202106,경기도,시흥시,합계,27945,2415709447,
202101-202106,경기도,안산시,일반용,30415,563120083,13.99
202101-202106,경기도,안산시,합계,48883,4026578711,
202101-202106,경기도,안성시,일반용,16329,305213675,17.76
202101-202106,경기도,안성시,합계,23111,1718196140,
202101-202106,경기도,안양시,일반용,23390,700105065,50.68
202101-202106,경기도,안양시,합계,21970,1381539712,
202101-202106,경기도,양주시,일반용,16024,272046029,23.1
202101-202106,경기도,양주시,합계,15560,1177681448,
202101-202106,경기도,양평군,일반용,13446,155628122,29.12
202101-202106,경기도,양평군,합계,20732,534460071,
202101-202106,경기도,여주시,일반용,10716,178801684,24.16
202101-202106,경기도,여주시,합계,16395,739925422,
202101-202106,경기도,연천군,일반용,5202,83647839,27.61
202101-202106,경기도,연천군,합계,7950,302924186,
202101-202106,경기도,오산시,일반용,12086,211528369,30.08
202101-202106,경기도,오산시,합계,12364,703206910,
202101-202106,경기도,용인시,일반용,44215,1333771192,25.33
202101-202106,경기도,용인시,합계,43257,5266347384,
202101-202106,경기도,의왕시,일반용,6114,179519746,45.18
202101-202106,경기도,의왕시,합계,5594,397355407,
202101-202106,경기도,의정부시,일반용,22238,354961052,40.96
202101-202106,경기도,의정부시,합계,20187,866650827,
202101-202106,경기도,이천시,일반용,18095,396296175,9.9
202101-202106,경기도,이천시,합계,23457,4004629439,
202101-202106,경기도,파주시,일반용,29539,554191773,12.23
202101-202106,경기도,파주시,합계,29896,4533135857,
202101-202106,경기도,평택시,일반용,40975,808042214,11.52
202101-202106,경기도,평택시,합계,42145,7011884557,
202101-202106,경기도,포천시,일반용,19006,264960373,18.17
202101-202106,경기도,포천시,합계,21127,1458309389,
202101-202106,경기도,하남시,일반용,15288,316793083,35.92
202101-202106,경기도,하남시,합계,9555,881857080,
202101-202106,경기도,화성시,일반용,47761,1211447283,11.93
202101-202106,경기도,화성시,합계,46985,10153093275,
