년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,서울특별시,강남구,일반용,47948,1645487820,74.36
201401-201406,서울특별시,강남구,합계,32933,2212822022,
201401-201406,서울특별시,강동구,일반용,19657,342271630,46.86
201401-201406,서울특별시,강동구,합계,21263,730439055,
201401-201406,서울특별시,강북구,일반용,15666,201347983,45.14
201401-201406,서울특별시,강북구,합계,21502,446071341,
201401-201406,서울특별시,강서구,일반용,22056,461173033,47.42
201401-201406,서울특별시,강서구,합계,31562,972448200,
201401-201406,서울특별시,관악구,일반용,24670,365167126,44.96
201401-201406,서울특별시,관악구,합계,39076,812262113,
201401-201406,서울특별시,광진구,일반용,20047,311066451,40.01
201401-201406,서울특별시,광진구,합계,25617,777533707,
201401-201406,서울특별시,구로구,일반용,17250,415656904,45.13
201401-201406,서울특별시,구로구,합계,20388,920969037,
201401-201406,서울특별시,금천구,일반용,12854,455101983,58.34
201401-201406,서울특별시,금천구,합계,14801,780053269,
201401-201406,서울특별시,노원구,일반용,14526,296569697,39.88
201401-201406,서울특별시,노원구,합계,17494,743680053,
201401-201406,서울특별시,도봉구,일반용,11761,169891484,38.2
201401-201406,서울특별시,도봉구,합계,15574,444777772,
201401-201406,서울특별시,동대문구,일반용,24015,322381504,46.21
201401-201406,서울특별시,동대문구,합계,24227,697719363,
201401-201406,서울특별시,동작구,일반용,16320,284276391,46.34
201401-201406,서울특별시,동작구,합계,24874,613503254,
201401-201406,서울특별시,마포구,일반용,26192,544127829,58.49
201401-201406,서울특별시,마포구,합계,24816,930291867,
201401-201406,서울특별시,서대문구,일반용,15905,272981833,46.78
201401-201406,서울특별시,서대문구,합계,19417,583568240,
201401-201406,서울특별시,서초구,일반용,29463,1022413954,60.94
201401-201406,서울특별시,서초구,합계,20426,1677745718,
201401-201406,서울특별시,성동구,일반용,15452,299801888,32.72
201401-201406,서울특별시,성동구,합계,15758,916399273,
201401-201406,서울특별시,성북구,일반용,21027,267233427,37.17
201401-201406,서울특별시,성북구,합계,25226,718860922,
201401-201406,서울특별시,송파구,일반용,28152,663544667,54.18
201401-201406,서울특별시,송파구,합계,28471,1224797142,
201401-201406,서울특별시,양천구,일반용,16542,378679491,51.08
201401-201406,서울특별시,양천구,합계,20483,741337894,
201401-201406,서울특별시,영등포구,일반용,23991,822877929,65.1
201401-201406,서울특별시,영등포구,합계,21889,1263982000,
201401-201406,서울특별시,용산구,일반용,15745,372657385,56.99
201401-201406,서울특별시,용산구,합계,17362,653907837,
201401-201406,서울특별시,은평구,일반용,19936,233525428,36.3
201401-201406,서울특별시,은평구,합계,31372,643246852,
201401-201406,서울특별시,종로구,일반용,24808,590354534,70.75
201401-201406,서울특별시,종로구,합계,15040,834471379,
201401-201406,서울특별시,중구,일반용,24547,955054654,78.14
201401-201406,서울특별시,중구,합계,12600,1222208979,
201401-201406,서울특별시,중랑구,일반용,19199,225838311,42.15
201401-201406,서울특별시,중랑구,합계,26234,535798711,
