년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201207-201212,대구광역시,남구,일반용,11710,154550432,51.0
201207-201212,대구광역시,남구,합계,15507,303049162,
201207-201212,대구광역시,달서구,일반용,26201,419970380,20.17
201207-201212,대구광역시,달서구,합계,24403,2082500734,
201207-201212,대구광역시,달성군,일반용,8803,117872661,8.03
201207-201212,대구광역시,달성군,합계,9250,1467735884,
201207-201212,대구광역시,동구,일반용,18804,277242937,45.75
201207-201212,대구광역시,동구,합계,21184,606053195,
201207-201212,대구광역시,북구,일반용,23346,383862655,32.76
201207-201212,대구광역시,북구,합계,23010,1171845822,
201207-201212,대구광역시,서구,일반용,14122,159824557,27.7
201207-201212,대구광역시,서구,합계,17175,577019748,
201207-201212,대구광역시,수성구,일반용,21677,364569961,45.46
201207-201212,대구광역시,수성구,합계,20235,801952784,
201207-201212,대구광역시,중구,일반용,14919,282171680,75.21
201207-201212,대구광역시,중구,합계,8611,375177743,
