년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201201-201206,대전광역시,대덕구,일반용,11613,170238757,11.98
201201-201206,대전광역시,대덕구,합계,12380,1421486176,
201201-201206,대전광역시,동구,일반용,13463,198132219,40.05
201201-201206,대전광역시,동구,합계,17439,494751161,
201201-201206,대전광역시,서구,일반용,18916,491890706,52.72
201201-201206,대전광역시,서구,합계,23531,932941376,
201201-201206,대전광역시,유성구,일반용,12497,481103296,38.63
201201-201206,대전광역시,유성구,합계,13505,1245427962,
201201-201206,대전광역시,중구,일반용,15055,270597369,50.67
201201-201206,대전광역시,중구,합계,14758,534022981,
