년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201401-201406,전라남도,강진군,일반용,2857,28999996,20.15
201401-201406,전라남도,강진군,합계,6294,143938483,
201401-201406,전라남도,고흥군,일반용,5352,46065139,19.95
201401-201406,전라남도,고흥군,합계,12640,230881537,
201401-201406,전라남도,곡성군,일반용,2034,21253152,10.0
201401-201406,전라남도,곡성군,합계,4839,212530473,
201401-201406,전라남도,광양시,일반용,10269,119929636,3.64
201401-201406,전라남도,광양시,합계,12172,3299023152,
201401-201406,전라남도,구례군,일반용,2358,26489778,33.21
201401-201406,전라남도,구례군,합계,4698,79764317,
201401-201406,전라남도,나주시,일반용,5975,80739511,16.86
201401-201406,전라남도,나주시,합계,11534,478913619,
201401-201406,전라남도,담양군,일반용,3460,43205376,17.64
201401-201406,전라남도,담양군,합계,6971,244927598,
201401-201406,전라남도,목포시,일반용,18447,235125533,49.3
201401-201406,전라남도,목포시,합계,15506,476883368,
201401-201406,전라남도,무안군,일반용,4951,64140934,24.4
201401-201406,전라남도,무안군,합계,10176,262883771,
201401-201406,전라남도,보성군,일반용,3546,34485941,25.88
201401-201406,전라남도,보성군,합계,8218,133270904,
201401-201406,전라남도,순천시,일반용,18168,237227786,26.68
201401-201406,전라남도,순천시,합계,21914,889309393,
201401-201406,전라남도,신안군,일반용,3043,28088690,21.52
201401-201406,전라남도,신안군,합계,7865,130511926,
201401-201406,전라남도,여수시,일반용,20780,248586838,3.86
201401-201406,전라남도,여수시,합계,24336,6433250895,
201401-201406,전라남도,영광군,일반용,4410,47060801,15.14
201401-201406,전라남도,영광군,합계,7709,310862041,
201401-201406,전라남도,영암군,일반용,4035,53332658,7.63
201401-201406,전라남도,영암군,합계,8605,699046348,
201401-201406,전라남도,완도군,일반용,5003,44149376,10.97
201401-201406,전라남도,완도군,합계,7481,402329751,
201401-201406,전라남도,장성군,일반용,3056,42884456,14.48
201401-201406,전라남도,장성군,합계,5930,296217616,
201401-201406,전라남도,장흥군,일반용,3144,32406734,19.89
201401-201406,전라남도,장흥군,합계,6200,162935066,
201401-201406,전라남도,진도군,일반용,2690,21367842,14.67
201401-201406,전라남도,진도군,합계,5816,145688329,
201401-201406,전라남도,함평군,일반용,2234,23734154,14.93
201401-201406,전라남도,함평군,합계,5871,158945505,
201401-201406,전라남도,해남군,일반용,5762,62621709,17.15
201401-201406,전라남도,해남군,합계,12698,365160771,
201401-201406,전라남도,화순군,일반용,4117,67421263,26.54
201401-201406,전라남도,화순군,합계,7582,254042608,
