년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202201-202206,전라남도,강진군,일반용,3324,36736084,17.15
202201-202206,전라남도,강진군,합계,7308,214180409,
202201-202206,전라남도,고흥군,일반용,6034,57797885,18.34
202201-202206,전라남도,고흥군,합계,14805,315147058,
202201-202206,전라남도,곡성군,일반용,2433,26762420,12.24
202201-202206,전라남도,곡성군,합계,6481,218650935,
202201-202206,전라남도,광양시,일반용,11989,147484251,5.78
202201-202206,전라남도,광양시,합계,13930,2552213701,
202201-202206,전라남도,구례군,일반용,2723,32535551,35.36
202201-202206,전라남도,구례군,합계,5588,92024968,
202201-202206,전라남도,나주시,일반용,8593,160118987,23.18
202201-202206,전라남도,나주시,합계,15812,690810435,
202201-202206,전라남도,담양군,일반용,4401,65565510,22.84
202201-202206,전라남도,담양군,합계,8827,287068320,
202201-202206,전라남도,목포시,일반용,19861,253000707,46.98
202201-202206,전라남도,목포시,합계,16692,538580767,
202201-202206,전라남도,무안군,일반용,6708,96259880,26.88
202201-202206,전라남도,무안군,합계,12038,358166778,
202201-202206,전라남도,보성군,일반용,3845,41149268,25.73
202201-202206,전라남도,보성군,합계,9216,159910602,
202201-202206,전라남도,순천시,일반용,21787,284834576,25.73
202201-202206,전라남도,순천시,합계,25637,1106929145,
202201-202206,전라남도,신안군,일반용,4025,39479114,24.62
202201-202206,전라남도,신안군,합계,9162,160356944,
202201-202206,전라남도,여수시,일반용,24903,336273839,4.51
202201-202206,전라남도,여수시,합계,27826,7456773452,
202201-202206,전라남도,영광군,일반용,5087,56656018,14.68
202201-202206,전라남도,영광군,합계,9754,386007191,
202201-202206,전라남도,영암군,일반용,4766,67035611,10.89
202201-202206,전라남도,영암군,합계,10332,615427980,
202201-202206,전라남도,완도군,일반용,5741,53404458,9.46
202201-202206,전라남도,완도군,합계,8746,564704292,
202201-202206,전라남도,장성군,일반용,3878,57886105,17.33
202201-202206,전라남도,장성군,합계,7299,334113564,
202201-202206,전라남도,장흥군,일반용,3536,38426903,19.09
202201-202206,전라남도,장흥군,합계,7974,201327398,
202201-202206,전라남도,진도군,일반용,3137,34599085,18.5
202201-202206,전라남도,진도군,합계,7211,187028519,
202201-202206,전라남도,함평군,일반용,2545,29257372,13.77
202201-202206,전라남도,함평군,합계,7106,212548182,
202201-202206,전라남도,해남군,일반용,6586,72697694,17.06
202201-202206,전라남도,해남군,합계,14709,426027216,
202201-202206,전라남도,화순군,일반용,4959,77774592,27.58
202201-202206,전라남도,화순군,합계,9608,281977722,
